ItrTime,LossAfter,Entropy,Perplexity,ExplainedVariance,MaxKL,MeanKL,NumTrajs,MinReturn,TotalExecTime,MaxReturn,AverageReturn,Time,StdReturn,LossBefore,AveragePolicyStd
12.16171407699585,-0.153575,2.64941,14.1457,0.310850653898,2.31684,0.970316,20,2100.0,12.046344757080078,11500.0,6950.0,12.16170859336853,2706.38134785,-0.0018075,0.917354
12.049570798873901,-0.100454,2.64761,14.1202,0.823261480668,1.18978,0.42587,20,12800.0,11.944063901901245,21600.0,17940.0,24.215616703033447,2071.08667129,-0.00800177,0.917018
11.106684923171997,-0.0415108,2.64361,14.0638,0.942642172429,0.13678,0.0557348,20,16500.0,11.013198852539062,20800.0,19430.0,35.328327655792236,1207.51811581,-0.0256286,0.915338
11.751700162887573,-0.0302393,2.63079,13.8848,0.973794112018,0.382534,0.0291547,20,19600.0,11.622072458267212,22700.0,20775.0,47.084569215774536,885.367155478,-0.0123982,0.909525
11.665354013442993,-0.0134577,2.62459,13.7989,0.95250180589,0.0494951,0.0104603,20,18800.0,11.628539800643921,23100.0,21550.0,58.75292706489563,1259.96031684,-0.00521803,0.906475
11.695131778717041,-0.0164194,2.62198,13.763,0.969961326884,0.130498,0.0149012,20,19500.0,11.645534753799438,23500.0,22160.0,70.45953679084778,1061.79093987,-0.00632984,0.905836
12.014697790145874,-0.01949,2.61882,13.7195,0.979169792775,0.16389,0.0155492,20,20500.0,11.96258020401001,23000.0,22025.0,82.478355884552,805.527777299,-0.012297,0.904143
