NumTrajs,AveragePolicyStd,StdReturn,LossBefore,TotalExecTime,Time,MaxKL,MeanKL,AverageReturn,LossAfter,ItrTime,MinReturn,ExplainedVariance,MaxReturn,Entropy,Perplexity
20,1.0,528.583011456,-0.00622937,17.0946946144104,17.43713665008545,2039.14,34.6373,160.0,3.9304,17.43714213371277,0.0,0.275658208192,2300.0,2.83788,17.0795
20,0.996894,0.0,-0.0,16.948723077774048,34.63362383842468,0.0,0.0,0.0,-0.0,17.181493759155273,0.0,1,0.0,2.83165,16.9734
20,0.996894,0.0,-0.0,17.240233659744263,52.01349496841431,0.0,0.0,0.0,-0.0,17.359312534332275,0.0,1,0.0,2.83165,16.9734
20,0.996894,0.0,-0.0,17.630324125289917,69.87821865081787,0.0,0.0,0.0,-0.0,17.842161893844604,0.0,1,0.0,2.83165,16.9734
20,0.996894,196.150452459,-0.00318004,16.608691692352295,86.63350296020508,985.75,41.9141,45.0,-0.0579726,16.71930432319641,0.0,0.134430442233,900.0,2.83165,16.9734
20,0.996098,0.0,-0.0,15.946265459060669,102.72921180725098,0.0,0.0,0.0,-0.0,16.05953311920166,0.0,1,0.0,2.83006,16.9464
20,0.996098,0.0,-0.0,15.54397177696228,118.4616072177887,0.0,0.0,0.0,-0.0,15.69242000579834,0.0,1,0.0,2.83006,16.9464
