NumTrajs,ItrTime,LossBefore,Entropy,Time,MeanKL,AverageReturn,AveragePolicyStd,StdReturn,Perplexity,MinReturn,MaxKL,LossAfter,ExplainedVariance,MaxReturn,TotalExecTime
20,4.8845672607421875,0.0288906,2.72206,4.884565353393555,0.222921,310.0,0.947542,476.340214553,15.2117,0.0,0.868273,-0.00347896,0.0512500086967,1600.0,4.828887701034546
20,4.766248941421509,-0.021745,2.75095,9.653442621231079,0.266976,14490.0,0.960694,2616.27597933,15.6575,8300.0,1.18731,-0.095651,0.717199263754,19800.0,4.7066144943237305
20,4.648358106613159,-0.0257156,2.74008,14.30832576751709,0.0433809,21660.0,0.95569,475.815090135,15.4882,20400.0,0.195894,-0.0430785,0.990864291681,22400.0,4.617024898529053
20,4.741582870483398,-0.0307472,2.72722,19.057007312774658,0.0172717,22265.0,0.949461,413.853838934,15.2904,21200.0,0.0433094,-0.0368495,0.989923998243,23200.0,4.695648431777954
20,4.734142065048218,0.0128329,2.71185,23.800048112869263,0.0212021,22100.0,0.942374,386.005181312,15.0571,21100.0,0.0835763,0.00382233,0.991674796852,22700.0,4.686922550201416
20,9.037924528121948,-0.0135585,2.71827,32.85408067703247,0.00641528,22445.0,0.945314,354.224505081,15.154,21800.0,0.0720024,-0.0233311,0.99211510595,23100.0,8.984354496002197
20,4.980610370635986,-0.0199379,2.71149,37.844085693359375,0.0393389,22210.0,0.941904,705.620294493,15.0516,20200.0,0.305058,-0.0310542,0.982256646871,23300.0,4.9309914112091064
