AverageReturn,MaxReturn,MeanKL,MinReturn,StdReturn,LossBefore,NumTrajs,MaxKL,TotalExecTime,ItrTime,Entropy,Perplexity,AveragePolicyStd,LossAfter,Time,ExplainedVariance
0.0,0.0,0.0,0.0,0.0,-0.0,20,0.0,19.401594161987305,19.516294717788696,2.67957,14.5788,0.92455,-0.0,19.516289710998535,1
0.0,0.0,0.0,0.0,0.0,-0.0,20,0.0,19.131547689437866,19.194501638412476,2.67957,14.5788,0.92455,-0.0,38.71489143371582,1
0.0,0.0,0.0,0.0,0.0,-0.0,20,0.0,19.275864362716675,19.47158193588257,2.67957,14.5788,0.92455,-0.0,58.19183921813965,1
0.0,0.0,0.0,0.0,0.0,-0.0,20,0.0,19.629364252090454,19.837626218795776,2.67957,14.5788,0.92455,-0.0,78.03726577758789,1
0.0,0.0,0.0,0.0,0.0,-0.0,20,0.0,19.620043992996216,19.75932550430298,2.67957,14.5788,0.92455,-0.0,97.79938101768494,1
0.0,0.0,0.0,0.0,0.0,-0.0,20,0.0,19.827839136123657,19.886802434921265,2.67957,14.5788,0.92455,-0.0,117.70291686058044,1
0.0,0.0,0.0,0.0,0.0,-0.0,20,0.0,19.363324403762817,19.448625564575195,2.67957,14.5788,0.92455,-0.0,137.17289018630981,1
