ExplainedVariance,TotalExecTime,MaxReturn,ItrTime,StdReturn,MinReturn,MaxKL,LossAfter,AverageReturn,AveragePolicyStd,MeanKL,Time,LossBefore,Perplexity,NumTrajs,Entropy
1,6.18052864074707,0.0,6.249799966812134,0.0,0.0,0.0,-0.0,0.0,0.876188,0.0,6.2497923374176025,-0.0,13.0899,40,2.57184
1,6.204702138900757,0.0,6.296356916427612,0.0,0.0,0.0,-0.0,0.0,0.876188,0.0,12.550282716751099,-0.0,13.0899,40,2.57184
1,6.066356182098389,0.0,6.1154749393463135,0.0,0.0,0.0,-0.0,0.0,0.876188,0.0,18.668158769607544,-0.0,13.0899,40,2.57184
1,5.8024725914001465,0.0,5.836679935455322,0.0,0.0,0.0,-0.0,0.0,0.876188,0.0,24.5094895362854,-0.0,13.0899,40,2.57184
1,5.624919891357422,0.0,5.685262680053711,0.0,0.0,0.0,-0.0,0.0,0.876188,0.0,30.199860334396362,-0.0,13.0899,40,2.57184
1,5.210892200469971,0.0,5.279031753540039,0.0,0.0,0.0,-0.0,0.0,0.876188,0.0,35.48756504058838,-0.0,13.0899,40,2.57184
1,5.525222301483154,0.0,5.5636138916015625,0.0,0.0,0.0,-0.0,0.0,0.876188,0.0,41.05949139595032,-0.0,13.0899,40,2.57184
