MaxKL,LossBefore,AveragePolicyStd,LossAfter,NumTrajs,StdReturn,AverageReturn,MeanKL,Perplexity,MinReturn,ItrTime,ExplainedVariance,Time,TotalExecTime,MaxReturn,Entropy
0.0,-0.0,0.870797,-0.0,20,0.0,0.0,0.0,12.9461,0.0,33.385618925094604,1,33.38561153411865,33.06870722770691,0.0,2.5608
0.0,-0.0,0.870797,-0.0,20,0.0,0.0,0.0,12.9461,0.0,35.42416763305664,1,68.82754039764404,35.193126916885376,0.0,2.5608
0.0,-0.0,0.870797,-0.0,20,0.0,0.0,0.0,12.9461,0.0,32.40580153465271,1,101.23725366592407,32.24181818962097,0.0,2.5608
0.0,-0.0,0.870797,-0.0,20,0.0,0.0,0.0,12.9461,0.0,33.592151165008545,1,134.84737420082092,33.368070125579834,0.0,2.5608
0.0,-0.0,0.870797,-0.0,20,0.0,0.0,0.0,12.9461,0.0,31.135389804840088,1,165.98745679855347,30.93529486656189,0.0,2.5608
0.0,-0.0,0.870797,-0.0,20,0.0,0.0,0.0,12.9461,0.0,33.67939805984497,1,199.68005442619324,33.54428672790527,0.0,2.5608
0.0,-0.0,0.870797,-0.0,20,0.0,0.0,0.0,12.9461,0.0,33.323039054870605,1,233.04725575447083,33.09243822097778,0.0,2.5608
