MaxReturn,StdReturn,Time,AveragePolicyStd,LossBefore,MinReturn,LossAfter,ItrTime,AverageReturn,MaxKL,Perplexity,ExplainedVariance,Entropy,NumTrajs,MeanKL,TotalExecTime
9800.0,2606.5830123,18.05730366706848,0.956152,-0.00960959,0.0,-0.0470866,18.057307481765747,1965.0,1.17512,15.613,0.391393416064,2.7481,20,0.260906,17.89914608001709
0.0,0.0,36.01445984840393,0.951678,-0.0,0.0,-0.0,17.95220947265625,0.0,0.0,15.4637,1,2.73849,20,0.0,17.835819959640503
0.0,0.0,53.974122047424316,0.951678,-0.0,0.0,-0.0,17.949431657791138,0.0,0.0,15.4637,1,2.73849,20,0.0,17.884783506393433
0.0,0.0,71.78669285774231,0.951678,-0.0,0.0,-0.0,17.799879789352417,0.0,0.0,15.4637,1,2.73849,20,0.0,17.72651481628418
0.0,0.0,89.50939965248108,0.951678,-0.0,0.0,-0.0,17.71832513809204,0.0,0.0,15.4637,1,2.73849,20,0.0,17.65313982963562
0.0,0.0,107.84321856498718,0.951678,-0.0,0.0,-0.0,18.31377935409546,0.0,0.0,15.4637,1,2.73849,20,0.0,18.16363501548767
0.0,0.0,125.54919219017029,0.951678,-0.0,0.0,-0.0,17.696383237838745,0.0,0.0,15.4637,1,2.73849,20,0.0,17.596119165420532
