MaxKL,LossBefore,NumTrajs,TotalExecTime,Time,Entropy,AveragePolicyStd,StdReturn,Perplexity,MeanKL,MaxReturn,AverageReturn,ItrTime,ExplainedVariance,LossAfter,MinReturn
0.0,-0.0,20,10.696244478225708,10.802622318267822,2.7007,0.935103,0.0,14.8902,0.0,0.0,0.0,10.802627086639404,1,-0.0,0.0
0.0,-0.0,20,10.68851923942566,21.60397434234619,2.7007,0.935103,0.0,14.8902,0.0,0.0,0.0,10.795984983444214,1,-0.0,0.0
0.0,-0.0,20,10.741026163101196,32.393603801727295,2.7007,0.935103,0.0,14.8902,0.0,0.0,0.0,10.777591466903687,1,-0.0,0.0
0.0,-0.0,20,11.027771949768066,43.516804695129395,2.7007,0.935103,0.0,14.8902,0.0,0.0,0.0,11.118558883666992,1,-0.0,0.0
0.0,-0.0,20,10.54950213432312,54.13193917274475,2.7007,0.935103,0.0,14.8902,0.0,0.0,0.0,10.60084080696106,1,-0.0,0.0
0.0,-0.0,20,10.616930961608887,64.88363790512085,2.7007,0.935103,0.0,14.8902,0.0,0.0,0.0,10.744219303131104,1,-0.0,0.0
0.0,-0.0,20,10.39134407043457,75.33605599403381,2.7007,0.935103,0.0,14.8902,0.0,0.0,0.0,10.443979263305664,1,-0.0,0.0
