LossAfter,TotalExecTime,MinReturn,StdReturn,MaxReturn,MeanKL,LossBefore,Time,AveragePolicyStd,Entropy,ItrTime,ExplainedVariance,AverageReturn,MaxKL,Perplexity,NumTrajs
-0.0174749,10.750206470489502,0.0,3790.57713284,11200.0,0.286594,0.0309631,10.824286937713623,1.00326,2.84233,10.824291944503784,0.496606986807,6405.0,0.845758,17.1557,20
-0.0117371,10.667699337005615,0.0,3092.99207888,8300.0,0.0299589,0.000157505,21.566460609436035,1.01913,2.87329,10.738850831985474,0.514916997857,2920.0,0.146608,17.6952,20
-0.0393522,10.633621454238892,0.0,6208.45391382,19800.0,0.0518125,-0.0259937,32.340850830078125,1.01921,2.87337,10.769423961639404,0.395485072327,11390.0,0.226909,17.6966,20
-0.0192522,10.334507703781128,0.0,7743.9185817,31000.0,0.0642441,-0.000512019,42.729201793670654,1.01261,2.86037,10.384646654129028,0.570236217953,17865.0,0.336888,17.4681,20
-0.0100923,10.593023300170898,0.0,10044.8195604,30800.0,0.0579053,0.00242045,53.41766095161438,1.01229,2.86012,10.68485426902771,0.709527628036,13660.0,0.194832,17.4636,20
-0.0207621,10.466773986816406,0.0,11001.1408499,34400.0,0.0824644,0.00275743,63.94667315483093,1.01268,2.86133,10.524775266647339,0.684575399034,21730.0,0.205528,17.4847,20
-0.0762582,10.700937986373901,5500.0,4265.61543039,22500.0,0.34326,0.00537604,74.71697521209717,1.01339,2.86271,10.765789985656738,0.456579893793,15745.0,0.746966,17.5089,20
