MaxKL,LossAfter,MeanKL,MinReturn,ItrTime,MaxReturn,AverageReturn,ExplainedVariance,LossBefore,Entropy,NumTrajs,Perplexity,Time,AveragePolicyStd,TotalExecTime,StdReturn
0.461821,-0.0160064,0.0810485,0.0,10.948712348937988,400.0,20.0,0.0345236709166,-0.00457648,2.84233,20,17.1557,10.948703527450562,1.00326,10.856788873672485,87.1779788708
0.160538,-0.00581299,0.0241212,0.0,10.685574054718018,1500.0,220.0,0.0627904422153,0.000247283,2.83775,20,17.0774,21.64282464981079,1.00117,10.63395881652832,406.939798988
0.391137,-0.0172926,0.0673612,0.0,10.831559658050537,3300.0,695.0,0.124125722252,-0.00191349,2.83788,20,17.0795,32.478135108947754,1.00134,10.721523523330688,881.745428114
0.601286,-0.0158659,0.155678,0.0,10.470380544662476,3600.0,1540.0,0.200706799966,0.0143611,2.83692,20,17.0631,42.95232963562012,1.0008,10.432947635650635,1180.42365276
0.407825,-0.0215298,0.110442,0.0,10.484350204467773,13300.0,5795.0,0.243283333188,0.00500708,2.8441,20,17.1861,53.441718101501465,1.00438,10.4037766456604,3241.52356154
0.048069,-0.00119103,0.0164103,0.0,10.602882385253906,10700.0,2285.0,0.190816711346,0.00406556,2.8466,20,17.2292,64.05033612251282,1.0053,10.514586687088013,2913.4644326
0.0809636,-0.0176278,0.0196683,0.0,10.586337804794312,11200.0,4275.0,0.253885437321,-0.0102251,2.84864,20,17.2642,74.6436402797699,1.00609,10.55349063873291,3157.82757604
