ExplainedVariance,TotalExecTime,LossAfter,MeanKL,ItrTime,AveragePolicyStd,StdReturn,Time,Entropy,AverageReturn,MaxKL,LossBefore,MinReturn,NumTrajs,Perplexity,MaxReturn
0.113362322881,32.25800180435181,-0.0291891,0.251307,32.72189927101135,0.956152,783.118764939,32.72188973426819,2.7481,415.0,1.30959,0.00165483,0.0,20,15.613,2600.0
0.8126046504,32.784058570861816,-0.0374326,0.171595,33.063820362091064,0.956913,14401.2881368,65.80612659454346,2.74976,32870.0,0.654746,-0.0133538,0.0,20,15.6389,49300.0
0.65826604193,34.02504897117615,-0.0199791,0.10899,34.41564321517944,0.953708,17129.222837,100.22846722602844,2.74308,18285.0,0.292559,0.0029135,0.0,20,15.5348,47400.0
0.807699351261,33.52128338813782,-0.0228144,0.0263593,33.712716579437256,0.954408,13410.9013493,133.95641613006592,2.74454,35265.0,0.110259,-0.00929191,0.0,20,15.5574,48800.0
0.890818092506,35.74398064613342,-0.0436976,0.0501842,36.03042221069336,0.952193,9262.60627469,170.01797533035278,2.73989,41425.0,0.135226,-0.0304614,4800.0,20,15.4853,48000.0
0.764190348975,33.60236382484436,-0.0537255,0.194495,34.098697900772095,0.944984,15206.1698004,204.1634635925293,2.72466,38180.0,0.952142,-0.00970902,0.0,20,15.2513,49900.0
0.768069158263,29.17085886001587,-0.018601,0.0432746,29.55353307723999,0.942719,16228.6621445,233.74097418785095,2.71981,35945.0,0.283188,0.00597443,0.0,20,15.1774,49400.0
