MinReturn,Time,MaxKL,AverageReturn,Entropy,TotalExecTime,NumTrajs,StdReturn,Perplexity,MeanKL,LossAfter,LossBefore,ItrTime,ExplainedVariance,AveragePolicyStd,MaxReturn
0.0,6.271751880645752,0.584859,230.0,2.84416,6.185277700424194,20,90.0,17.1872,0.0881774,-0.0307921,-0.00411153,6.271757364273071,0.77623505761,1.0032,300.0
200.0,13.377798080444336,0.0973417,380.0,2.84005,7.027665138244629,20,323.419232576,17.1166,0.0175404,-0.00978157,-0.00127761,7.097699403762817,0.337662597732,1.00119,1700.0
200.0,20.05912470817566,0.0115753,555.0,2.83941,6.626565456390381,20,517.179852662,17.1057,0.0032548,-0.00299792,-0.000641471,6.677319765090942,0.162520133177,1.00085,2400.0
200.0,26.924977779388428,0.0258478,745.0,2.83909,6.800652027130127,20,580.064651569,17.1002,0.00840309,0.0037863,0.00845446,6.859786510467529,0.282153806292,1.00063,2100.0
200.0,33.777178049087524,0.126278,1285.0,2.84332,6.79257607460022,20,982.992878916,17.1727,0.0295864,-0.0064001,0.00242776,6.847900867462158,0.0959319211532,1.00276,3300.0
200.0,45.02870178222656,0.0976892,2605.0,2.84453,11.198052883148193,20,1579.70725136,17.1935,0.0511827,-0.0212688,-0.00418626,11.245005130767822,0.216356275356,1.00334,5800.0
1200.0,54.2839789390564,0.0764812,6400.0,2.84244,9.197290420532227,20,3262.05456729,17.1576,0.0289759,-0.0051417,0.00551303,9.251307487487793,0.296486112678,1.0023,11700.0
