MaxReturn,ExplainedVariance,AveragePolicyStd,StdReturn,MaxKL,NumTrajs,Entropy,ItrTime,Perplexity,MeanKL,LossAfter,MinReturn,AverageReturn,Time,TotalExecTime,LossBefore
1200.0,0.0191128918221,0.930467,262.868788562,0.617508,20,2.69307,11.074344158172607,14.777,0.093619,-0.026703,0.0,70.0,11.07433032989502,10.966083765029907,-0.00978834
1800.0,0.0492842052775,0.92587,554.52682532,0.353908,20,2.68328,11.271472454071045,14.6331,0.0497174,-0.00292097,0.0,550.0,22.351943254470825,11.12568473815918,0.013087
17500.0,0.308345107012,0.928903,3684.73540434,0.747257,20,2.68983,10.542004585266113,14.7292,0.179554,-0.0522336,1300.0,6935.0,32.89852571487427,10.455850839614868,0.00492131
21600.0,0.8911887826,0.930072,1746.78991295,0.431587,20,2.69229,10.742145538330078,14.7654,0.0259061,-0.0478856,16400.0,19735.0,43.64532709121704,10.689748287200928,-0.0365899
22300.0,0.855619598764,0.92162,2283.85638778,1.02396,20,2.67399,11.120432615280151,14.4978,0.152268,-0.0482646,14400.0,18900.0,54.776466846466064,11.01904845237732,-0.0049133
18300.0,0.513524447093,0.920369,3351.6973312,2.18202,20,2.67154,10.656453609466553,14.4622,0.222155,-0.0687461,5200.0,13575.0,65.4405951499939,10.593263864517212,-0.0033326
20800.0,0.653076777456,0.919617,3391.32717384,3.18586,20,2.66987,10.797681093215942,14.4381,0.331953,-0.102763,9900.0,15570.0,76.2437789440155,10.716219902038574,-0.0285604
