MinReturn,ItrTime,StdReturn,NumTrajs,ExplainedVariance,MeanKL,LossBefore,Entropy,AverageReturn,Time,MaxKL,TotalExecTime,LossAfter,Perplexity,AveragePolicyStd,MaxReturn
0.0,12.098273992538452,156.524758425,20,0.457584812256,0.604781,0.016292,2.64941,150.0,12.098268985748291,7.2074,11.921559572219849,-0.10153,14.1457,0.917354,400.0
300.0,11.917006731033325,697.334209687,20,0.165585721347,0.0605003,0.00550708,2.66571,685.0,24.02147603034973,0.185081,11.804030418395996,-0.0145745,14.3781,0.925514,3200.0
1800.0,11.306368350982666,2183.86698313,20,0.235775412595,0.123535,-0.00560419,2.66846,4665.0,35.332053422927856,0.363149,11.217860221862793,-0.0485071,14.4178,0.92684,9100.0
13900.0,11.840381860733032,2134.94730614,20,0.863989039273,0.0938233,-0.0212597,2.66566,19800.0,47.180004358291626,0.241105,11.75194001197815,-0.0535361,14.3774,0.925525,22700.0
13300.0,12.402352571487427,2618.79743394,20,0.766232392732,0.206552,-0.00287777,2.65503,17970.0,59.590811252593994,0.483166,12.264866828918457,-0.0551735,14.2254,0.921106,22500.0
14300.0,11.949411153793335,2011.06936728,20,0.800443048067,0.173147,-0.0203381,2.65359,17560.0,71.54583597183228,0.296243,11.85110855102539,-0.0787947,14.2049,0.920268,21500.0
16000.0,12.032204389572144,1912.74671611,20,0.881304213447,0.39793,-0.0110836,2.64342,20120.0,83.58622241020203,1.10247,11.929514646530151,-0.0810378,14.0612,0.916169,22900.0
