MaxReturn,LossAfter,AveragePolicyStd,Time,ItrTime,NumTrajs,Perplexity,LossBefore,MeanKL,Entropy,AverageReturn,StdReturn,MinReturn,MaxKL,TotalExecTime,ExplainedVariance
0.0,-0.0,0.935103,19.325942754745483,19.32594871520996,20,14.8902,-0.0,0.0,2.7007,0.0,0.0,0.0,0.0,19.184335231781006,1
0.0,-0.0,0.935103,39.00847792625427,19.67953133583069,20,14.8902,-0.0,0.0,2.7007,0.0,0.0,0.0,0.0,19.503933429718018,1
0.0,-0.0,0.935103,58.68649864196777,19.670949697494507,20,14.8902,-0.0,0.0,2.7007,0.0,0.0,0.0,0.0,19.41315507888794,1
0.0,-0.0,0.935103,77.2535924911499,18.564727544784546,20,14.8902,-0.0,0.0,2.7007,0.0,0.0,0.0,0.0,18.396071195602417,1
0.0,-0.0,0.935103,97.00053334236145,19.731262922286987,20,14.8902,-0.0,0.0,2.7007,0.0,0.0,0.0,0.0,19.616422176361084,1
0.0,-0.0,0.935103,116.34979343414307,19.34033703804016,20,14.8902,-0.0,0.0,2.7007,0.0,0.0,0.0,0.0,19.254101514816284,1
0.0,-0.0,0.935103,135.84013605117798,19.449261903762817,20,14.8902,-0.0,0.0,2.7007,0.0,0.0,0.0,0.0,19.27578377723694,1
