ItrTime,NumTrajs,Time,ExplainedVariance,AverageReturn,Perplexity,LossAfter,Entropy,MaxKL,LossBefore,StdReturn,MeanKL,MinReturn,TotalExecTime,MaxReturn,AveragePolicyStd
16.85445499420166,20,16.854446411132812,0.29596209091,25.0,17.2706,-0.0116154,2.849,0.0194758,-0.00825648,76.6485485838,0.00174567,0.0,16.553073406219482,300.0,1.00568
16.337109088897705,20,33.20183873176575,1,0.0,17.1285,-0.0,2.84075,0.0,-0.0,0.0,0.0,0.0,16.135791063308716,0.0,1.0016
16.272352933883667,20,49.48646545410156,1,0.0,17.1285,-0.0,2.84075,0.0,-0.0,0.0,0.0,0.0,16.183508157730103,0.0,1.0016
16.465911865234375,20,65.96251821517944,0.03103491727,10.0,17.1285,-0.00205049,2.84075,1.94163,0.000343651,43.5889894354,0.0154481,0.0,16.312915802001953,200.0,1.0016
16.658226490020752,20,82.6402850151062,0.0898004105227,5.0,17.1315,-0.0429735,2.84092,70.6892,0.00436569,21.7944947177,0.91728,0.0,16.528066635131836,100.0,1.0016
12.569504976272583,20,95.21626853942871,0.141564178954,55.0,17.1689,-0.0147141,2.8431,0.166027,-0.012477,198.683164863,0.00182857,0.0,12.379824876785278,900.0,1.00268
15.981149673461914,20,111.23446464538574,0.193602247746,65.0,17.0622,0.0692552,2.83686,44.8783,-0.0127634,224.220873248,0.362686,0.0,15.849388122558594,1000.0,0.99952
