Entropy,LossAfter,AveragePolicyStd,MaxReturn,ExplainedVariance,NumTrajs,LossBefore,MinReturn,ItrTime,Perplexity,AverageReturn,MaxKL,MeanKL,Time,StdReturn,TotalExecTime
2.74043,-0.0191618,0.95435,1500.0,0.816488463841,20,0.0133102,0.0,5.753033638000488,15.4937,1085.0,0.985612,0.152708,5.75302791595459,378.516842426,5.698291063308716
2.75374,-0.0028897,0.960283,1400.0,0.752001054155,20,0.00844619,0.0,5.347393751144409,15.7013,1010.0,0.27747,0.0216665,11.104848861694336,488.773976394,5.299575090408325
2.75797,-0.014854,0.962441,1400.0,0.835792316218,20,0.00492528,0.0,5.958532810211182,15.7678,1085.0,0.314704,0.0411176,17.066291093826294,355.351938225,5.908031940460205
2.76043,-0.00213183,0.963495,1400.0,0.918503668374,20,0.0049251,500.0,5.742009878158569,15.8066,1220.0,0.0963283,0.010164,22.819812059402466,188.679622641,5.706833124160767
2.76289,0.0173006,0.964591,1400.0,0.785213811833,20,0.0240303,0.0,5.618659496307373,15.8456,1085.0,0.0775348,0.0095933,28.451891899108887,424.58803563,5.5893659591674805
2.77491,-0.00443165,0.970239,1500.0,0.865742124752,20,0.0113979,0.0,5.266801357269287,16.0371,1145.0,0.304991,0.0361809,33.72367072105408,321.675302129,5.231849908828735
2.78061,-0.0181476,0.973179,1600.0,0.872526156282,20,-0.00143591,400.0,5.514512538909912,16.1288,1155.0,0.322601,0.0319919,39.24643087387085,285.438259524,5.47001576423645
