Entropy,LossBefore,LossAfter,MaxReturn,Perplexity,ExplainedVariance,StdReturn,Time,MeanKL,AverageReturn,MaxKL,NumTrajs,TotalExecTime,ItrTime,MinReturn,AveragePolicyStd
2.83788,-0.00197995,-6.54827,300.0,17.0795,0.190439641936,65.3834841531,15.55470323562622,222.228,15.0,13248.4,20,15.283011674880981,15.554705619812012,0.0,1.0
2.8359,-0.0,-0.0,0.0,17.0457,1,0.0,31.948793411254883,0.0,0.0,0.0,20,16.07982897758484,16.38999843597412,0.0,0.999016
2.8359,0.0289409,0.0212345,1100.0,17.0457,0.358547868565,277.308492477,48.74835395812988,0.00887213,90.0,0.882548,20,16.61543297767639,16.795068979263306,0.0,0.999016
2.85037,-0.0,-0.0,0.0,17.2941,1,0.0,66.69753408432007,0.0,0.0,0.0,20,17.74015212059021,17.91855525970459,0.0,1.00633
2.85037,-0.0,-0.0,0.0,17.2941,1,0.0,83.93970155715942,0.0,0.0,0.0,20,17.05889391899109,17.17865538597107,0.0,1.00633
2.85037,-0.00679903,-0.0169131,600.0,17.2941,0.232412669545,143.090880213,99.65984511375427,0.195865,45.0,26.4249,20,15.585373401641846,15.68870210647583,0.0,1.00633
2.84697,-0.0,-0.0,0.0,17.2354,1,0.0,116.89177179336548,0.0,0.0,0.0,20,17.057096242904663,17.17843222618103,0.0,1.00457
