AverageReturn,MaxKL,NumTrajs,StdReturn,Entropy,Time,MeanKL,ItrTime,ExplainedVariance,AveragePolicyStd,Perplexity,MaxReturn,TotalExecTime,LossBefore,LossAfter,MinReturn
0.0,0.0,20,0.0,2.72206,4.90700626373291,0.0,4.907008647918701,1,0.947542,15.2117,0.0,4.85290789604187,-0.0,-0.0,0.0
0.0,0.0,20,0.0,2.72206,9.353450059890747,0.0,4.443904638290405,1,0.947542,15.2117,0.0,4.387574672698975,-0.0,-0.0,0.0
0.0,0.0,20,0.0,2.72206,14.385305166244507,0.0,5.021068096160889,1,0.947542,15.2117,0.0,4.996142387390137,-0.0,-0.0,0.0
0.0,0.0,20,0.0,2.72206,19.161625385284424,0.0,4.77224063873291,1,0.947542,15.2117,0.0,4.742209434509277,-0.0,-0.0,0.0
0.0,0.0,20,0.0,2.72206,24.07396364212036,0.0,4.906450510025024,1,0.947542,15.2117,0.0,4.855331897735596,-0.0,-0.0,0.0
0.0,0.0,20,0.0,2.72206,28.767892837524414,0.0,4.688286781311035,1,0.947542,15.2117,0.0,4.657555341720581,-0.0,-0.0,0.0
0.0,0.0,20,0.0,2.72206,33.44594597816467,0.0,4.668718576431274,1,0.947542,15.2117,0.0,4.631143808364868,-0.0,-0.0,0.0
