MaxKL,MeanKL,ItrTime,MinReturn,TotalExecTime,MaxReturn,StdReturn,Time,AveragePolicyStd,LossAfter,Entropy,LossBefore,NumTrajs,Perplexity,ExplainedVariance,AverageReturn
0.0,0.0,4.653262376785278,0.0,4.581737518310547,0.0,0.0,4.653257369995117,0.805297,-0.0,2.40341,-0.0,40,11.0609,1,0.0
0.0,0.0,4.663381814956665,0.0,4.617161273956299,0.0,0.0,9.321120023727417,0.805297,-0.0,2.40341,-0.0,40,11.0609,1,0.0
0.614972,0.0204827,4.596713542938232,0.0,4.568429470062256,400.0,62.449979984,13.921644687652588,0.805297,-0.0194251,2.40341,-0.00233725,40,11.0609,0.0254320265359,10.0
1.78062,0.0507956,4.674761533737183,0.0,4.639861822128296,300.0,46.837484988,18.60140037536621,0.804834,-0.0189545,2.40224,0.0032957,40,11.0479,0.0135021126989,7.5
15.7363,0.022298,4.6574249267578125,0.0,4.617687225341797,400.0,79.0174031464,23.272616863250732,0.805642,0.0193374,2.40389,0.0349803,40,11.0662,0.0300217523286,22.5
0.400289,0.0127672,4.682298183441162,0.0,4.648218870162964,500.0,99.3730345718,27.962946891784668,0.812879,0.0128271,2.42138,0.0239406,40,11.2614,0.00653924104997,25.0
4.02637,0.0343504,6.370590686798096,0.0,6.327871322631836,200.0,52.6782687643,34.342215061187744,0.818022,0.0235523,2.43335,0.0491256,40,11.397,0.0448940364934,15.0
