TotalExecTime,MaxReturn,MeanKL,LossAfter,ExplainedVariance,AveragePolicyStd,Time,AverageReturn,NumTrajs,Perplexity,MaxKL,Entropy,StdReturn,MinReturn,LossBefore,ItrTime
12.436849355697632,0.0,0.0,-0.0,1,0.92455,12.533942461013794,0.0,20,14.5788,0.0,2.67957,0.0,0.0,-0.0,12.533947706222534
12.198567390441895,0.0,0.0,-0.0,1,0.92455,24.870042085647583,0.0,20,14.5788,0.0,2.67957,0.0,0.0,-0.0,12.332107543945312
12.46274709701538,0.0,0.0,-0.0,1,0.92455,37.39714598655701,0.0,20,14.5788,0.0,2.67957,0.0,0.0,-0.0,12.51850152015686
11.894967317581177,0.0,0.0,-0.0,1,0.92455,49.341135025024414,0.0,20,14.5788,0.0,2.67957,0.0,0.0,-0.0,11.936649084091187
13.36834454536438,0.0,0.0,-0.0,1,0.92455,62.79811143875122,0.0,20,14.5788,0.0,2.67957,0.0,0.0,-0.0,13.453221082687378
13.703067541122437,0.0,0.0,-0.0,1,0.92455,76.63356304168701,0.0,20,14.5788,0.0,2.67957,0.0,0.0,-0.0,13.831563949584961
13.587571620941162,0.0,0.0,-0.0,1,0.92455,90.28654861450195,0.0,20,14.5788,0.0,2.67957,0.0,0.0,-0.0,13.638310194015503
