StdReturn,MinReturn,LossBefore,Time,AveragePolicyStd,MaxReturn,TotalExecTime,LossAfter,ItrTime,Entropy,Perplexity,ExplainedVariance,MeanKL,AverageReturn,MaxKL,NumTrajs
43.5889894354,0.0,0.00985562,9.74266004562378,1.00326,200.0,9.675396919250488,0.00305262,9.742666244506836,2.84233,17.1557,0.133068462124,0.0189946,10.0,0.0822075,20
479.165942028,0.0,0.0069211,19.355122089385986,1.00841,2200.0,9.522748947143555,-0.00562931,9.608611583709717,2.85218,17.3256,0.338904798619,0.0202492,120.0,0.138614,20
600.832755432,0.0,0.00655382,28.549554347991943,1.0102,2100.0,9.157291650772095,0.00303035,9.190715074539185,2.85565,17.3857,0.56637543068,0.0067465,200.0,0.0410587,20
0.0,0.0,-0.0,38.15301465988159,1.01193,0.0,9.555255651473999,-0.0,9.598696231842041,2.85892,17.4427,1,0.0,0.0,0.0,20
420.83250825,0.0,0.00276165,47.75045657157898,1.01193,1800.0,9.551882266998291,-0.000993717,9.592679738998413,2.85892,17.4427,0.343023702442,0.0074816,130.0,0.0319008,20
1756.66587603,0.0,-0.02688,57.24926495552063,1.01245,6800.0,9.453457593917847,-0.0309917,9.49365782737732,2.8603,17.4668,0.581243489385,0.00771195,575.0,0.0544676,20
1570.0,0.0,-0.0186663,66.59037399291992,1.00579,6200.0,9.301708936691284,-0.0297642,9.336384773254395,2.84686,17.2336,0.569347909276,0.0206129,690.0,0.11106,20
