NumTrajs,LossBefore,StdReturn,Entropy,LossAfter,MeanKL,Perplexity,MinReturn,ItrTime,ExplainedVariance,AveragePolicyStd,AverageReturn,MaxKL,MaxReturn,Time,TotalExecTime
20,-0.0,0.0,2.84233,-0.0,0.0,17.1557,0.0,8.895172595977783,1,1.00326,0.0,0.0,0.0,8.895169258117676,8.817622423171997
20,-0.0,0.0,2.84233,-0.0,0.0,17.1557,0.0,8.671193838119507,1,1.00326,0.0,0.0,0.0,17.570764541625977,8.618862390518188
20,-0.0,0.0,2.84233,-0.0,0.0,17.1557,0.0,8.517330646514893,1,1.00326,0.0,0.0,0.0,26.092031240463257,8.47378659248352
20,-0.0,0.0,2.84233,-0.0,0.0,17.1557,0.0,8.322301626205444,1,1.00326,0.0,0.0,0.0,34.41896867752075,8.274560451507568
20,-0.0,0.0,2.84233,-0.0,0.0,17.1557,0.0,8.642939329147339,1,1.00326,0.0,0.0,0.0,43.065587282180786,8.590356349945068
20,0.00863255,152.561463024,2.84233,-0.00788718,0.0440828,17.1557,0.0,8.338299989700317,0.115972645715,1.00326,35.0,0.227192,700.0,51.40790009498596,8.281238555908203
20,-0.0,0.0,2.84665,-0.0,0.0,17.2299,0.0,8.624754190444946,1,1.00541,0.0,0.0,0.0,60.04089951515198,8.577578783035278
