LossAfter,MaxReturn,MinReturn,ItrTime,MaxKL,AveragePolicyStd,MeanKL,Time,AverageReturn,NumTrajs,LossBefore,StdReturn,ExplainedVariance,TotalExecTime,Entropy,Perplexity
-0.0,0.0,0.0,20.404780387878418,0.0,0.935103,0.0,20.404775142669678,0.0,20,-0.0,0.0,1,20.174042224884033,2.7007,14.8902
-0.0,0.0,0.0,19.610768795013428,0.0,0.935103,0.0,40.02027440071106,0.0,20,-0.0,0.0,1,19.35931086540222,2.7007,14.8902
-0.0,0.0,0.0,18.544450759887695,0.0,0.935103,0.0,58.57248592376709,0.0,20,-0.0,0.0,1,18.479820728302002,2.7007,14.8902
-0.0,0.0,0.0,18.681567430496216,0.0,0.935103,0.0,77.26392769813538,0.0,20,-0.0,0.0,1,18.634816884994507,2.7007,14.8902
-0.0,0.0,0.0,19.3221538066864,0.0,0.935103,0.0,96.5949456691742,0.0,20,-0.0,0.0,1,19.263967514038086,2.7007,14.8902
-0.0,0.0,0.0,18.60025382041931,0.0,0.935103,0.0,115.2091236114502,0.0,20,-0.0,0.0,1,18.53198218345642,2.7007,14.8902
-0.0,0.0,0.0,19.6926748752594,0.0,0.935103,0.0,134.91051936149597,0.0,20,-0.0,0.0,1,19.55974245071411,2.7007,14.8902
