StdReturn,ExplainedVariance,MeanKL,Time,ItrTime,Perplexity,NumTrajs,MaxKL,AverageReturn,TotalExecTime,AveragePolicyStd,MaxReturn,LossAfter,Entropy,LossBefore,MinReturn
1024.34125173,0.477367179743,0.112781,6.861579179763794,6.861584663391113,14.7277,20,0.318231,1265.0,6.787053108215332,0.929406,2800.0,-0.030532,2.68973,0.000432059,0.0
1404.234667,0.336310575341,0.0223085,13.718480110168457,6.851477384567261,14.7341,20,0.0390483,3025.0,6.789726495742798,0.929894,6500.0,-0.00551796,2.69016,0.00750732,1300.0
4037.43420999,0.360919749372,0.0416193,20.453781366348267,6.722174406051636,14.7895,20,0.110118,7475.0,6.679463624954224,0.931839,14500.0,-0.0255625,2.69392,-0.00336918,0.0
5809.41262091,0.645328587741,0.000785385,32.22441554069519,11.76607346534729,14.7646,20,0.00346276,13965.0,11.728501796722412,0.930931,19100.0,-0.0369801,2.69223,-0.035107,0.0
7140.51118618,0.624123884718,0.000795298,41.44550371170044,9.218264102935791,14.5077,20,0.00457972,10510.0,9.173977613449097,0.922707,19500.0,0.00326022,2.67468,0.00462323,0.0
7281.71683053,0.620846465543,0.0118893,47.85445308685303,6.384415864944458,14.5413,20,0.0379162,11960.0,6.3304665088653564,0.923972,19200.0,-0.0206884,2.67699,-0.0142311,0.0
8139.07242872,0.625772903101,0.00522235,54.185161113739014,6.314018487930298,14.4381,20,0.0108785,10850.0,6.26485800743103,0.920442,19000.0,-0.00744862,2.66987,-0.00371897,0.0
