LossBefore,MeanKL,StdReturn,AveragePolicyStd,ExplainedVariance,NumTrajs,Entropy,AverageReturn,TotalExecTime,Perplexity,MaxKL,Time,LossAfter,ItrTime,MaxReturn,MinReturn
-0.0,0.0,0.0,0.870797,1,20,2.5608,0.0,24.199947595596313,12.9461,0.0,24.33026909828186,-0.0,24.33027482032776,0.0,0.0
-0.0,0.0,0.0,0.870797,1,20,2.5608,0.0,23.335096836090088,12.9461,0.0,47.78803896903992,-0.0,23.453389883041382,0.0,0.0
-0.0,0.0,0.0,0.870797,1,20,2.5608,0.0,22.87991452217102,12.9461,0.0,70.72427320480347,-0.0,22.93163275718689,0.0,0.0
-0.0,0.0,0.0,0.870797,1,20,2.5608,0.0,22.95299196243286,12.9461,0.0,93.79907655715942,-0.0,23.07085394859314,0.0,0.0
-0.0,0.0,0.0,0.870797,1,20,2.5608,0.0,23.09291958808899,12.9461,0.0,117.04344987869263,-0.0,23.24052405357361,0.0,0.0
-0.0,0.0,0.0,0.870797,1,20,2.5608,0.0,22.898732662200928,12.9461,0.0,140.06986832618713,-0.0,23.01390528678894,0.0,0.0
-0.0,0.0,0.0,0.870797,1,20,2.5608,0.0,22.25541925430298,12.9461,0.0,162.4570436477661,-0.0,22.37729024887085,0.0,0.0
