MaxReturn,AverageReturn,AveragePolicyStd,ExplainedVariance,MaxKL,LossBefore,ItrTime,StdReturn,LossAfter,TotalExecTime,NumTrajs,Time,MinReturn,Entropy,MeanKL,Perplexity
800.0,40.0,1.0,0.194072306624,16574.6,-0.00488592,16.560076475143433,174.355957742,21.4399,16.23365020751953,20,16.560067892074585,0.0,2.83788,274.508,17.0795
0.0,0.0,0.997562,1,0.0,-0.0,17.095572471618652,0.0,-0.0,16.835937023162842,20,33.6683406829834,0.0,2.83299,0.0,16.9962
0.0,0.0,0.997562,1,0.0,-0.0,16.432929039001465,0.0,-0.0,16.199394941329956,20,50.11084198951721,0.0,2.83299,0.0,16.9962
800.0,40.0,0.997562,0.198910471632,278.932,0.00664269,16.67236042022705,174.355957742,-0.484172,16.468963146209717,20,66.81821823120117,0.0,2.83299,4.2508,16.9962
100.0,5.0,0.999229,0.161655115685,0.0455886,-0.00579789,16.71743083000183,21.7944947177,-0.00856663,16.636401176452637,20,83.55896973609924,0.0,2.83631,0.00167839,17.0528
1100.0,100.0,0.997771,0.168015004271,0.0810256,-0.0137192,16.168877840042114,254.95097568,-0.0151903,15.929035902023315,20,99.78319931030273,0.0,2.83341,0.00202297,17.0034
300.0,25.0,0.994355,0.190688518773,106.319,0.00233404,15.822603702545166,76.6485485838,-0.374458,15.70650601387024,20,115.62704539299011,0.0,2.82655,2.04987,16.8872
