LossBefore,TotalExecTime,MaxKL,StdReturn,ExplainedVariance,Time,MeanKL,NumTrajs,AverageReturn,AveragePolicyStd,Perplexity,MinReturn,ItrTime,MaxReturn,Entropy,LossAfter
0.0208571,13.307642221450806,0.112679,436.577599059,0.148968451841,13.5811927318573,0.0426407,20,380.0,0.87453,13.0471,0.0,13.581197738647461,1800.0,2.56857,0.010867
0.018241,12.474435567855835,0.254607,1504.79234448,0.298841045188,26.29981303215027,0.114474,20,2640.0,0.883924,13.3221,300.0,12.695662498474121,6600.0,2.58943,-0.0156261
-0.00370486,13.569421529769897,0.121661,2061.45579628,0.787141080412,40.10134029388428,0.065128,20,15380.0,0.888112,13.4442,10300.0,13.79332971572876,18400.0,2.59855,-0.0231224
-0.0157368,12.769568681716919,0.0347506,1149.95652092,0.949643226443,53.016457319259644,0.016087,20,17860.0,0.887218,13.4193,15700.0,12.889649152755737,19500.0,2.59669,-0.0225689
-0.0229322,12.833652257919312,0.0675427,1495.4848712,0.884499478528,65.96457648277283,0.0333062,20,17605.0,0.88348,13.3141,14400.0,12.939867734909058,20200.0,2.58883,-0.0322588
-0.0363095,12.913727521896362,0.188015,937.229961109,0.95779618337,78.98976588249207,0.071603,20,18340.0,0.878377,13.1623,16100.0,13.014723777770996,19600.0,2.57736,-0.0544877
-0.0241121,11.248987197875977,0.220712,1848.04626565,0.871807692681,90.29030799865723,0.132066,20,17515.0,0.870358,12.9255,13500.0,11.295806884765625,20500.0,2.55921,-0.0573766
