LossBefore,ItrTime,LossAfter,Entropy,ExplainedVariance,NumTrajs,MeanKL,Time,MaxKL,AverageReturn,Perplexity,MinReturn,StdReturn,TotalExecTime,MaxReturn,AveragePolicyStd
0.00920274,4.727740526199341,-0.0655571,2.4367,0.242305267868,40,0.813533,4.727730751037598,2.43093,435.0,11.4353,0.0,285.963284357,4.6770899295806885,1200.0,0.82843
-0.0582195,4.833729982376099,-0.091162,2.44591,0.944538356137,40,0.274743,9.567905187606812,0.501433,6660.0,11.541,5800.0,485.695377783,4.781454801559448,7800.0,0.831573
-0.0391687,4.24539041519165,-0.203265,2.4168,0.871711953762,40,1.38316,13.817304849624634,3.4363,6142.5,11.2099,4300.0,806.500929944,4.215261936187744,7500.0,0.820214
0.0401734,4.268991231918335,-0.146433,2.39721,0.437638067327,40,1.56164,18.09133553504944,2.43518,1422.5,10.9925,0.0,676.198010941,4.229739189147949,2800.0,0.812355
-0.0296312,3.995431423187256,-0.155529,2.4173,0.762849144007,40,0.893164,22.091066598892212,2.32861,5142.5,11.2155,0.0,1214.06085103,3.966376543045044,6800.0,0.82224
-0.0317287,4.18757438659668,-0.143378,2.40248,0.764573728642,40,1.04068,26.283375024795532,1.72993,4525.0,11.0506,0.0,1445.63999668,4.151373624801636,6400.0,0.815901
-0.0439049,3.8979899883270264,-0.228119,2.38662,0.667359731758,40,1.1983,30.186811685562134,2.58161,4370.0,10.8767,2200.0,1100.27269347,3.864927053451538,6800.0,0.809621
