Time,TotalExecTime,LossBefore,StdReturn,MinReturn,ExplainedVariance,LossAfter,ItrTime,AveragePolicyStd,AverageReturn,Entropy,MaxReturn,MaxKL,NumTrajs,MeanKL,Perplexity
7.622699499130249,7.563611030578613,-0.017769,1732.13019141,14900.0,0.861728909504,-0.088548,7.622705936431885,0.87453,17985.0,2.56857,20700.0,0.871829,20,0.51706,13.0471
14.896850347518921,7.1874003410339355,0.00494205,485.257663515,19400.0,0.988054154059,0.00186837,7.267111301422119,0.866471,21095.0,2.5508,21700.0,0.0233138,20,0.00315388,12.8174
22.10621476173401,7.156911373138428,-0.00660032,378.78093933,20200.0,0.990035990316,-0.0132065,7.205150604248047,0.867549,21105.0,2.55327,21700.0,0.138495,20,0.033206,12.8491
29.192289113998413,7.035282373428345,-0.0224204,257.827461687,20800.0,0.991687811916,-0.0286505,7.076279878616333,0.866051,21355.0,2.54997,21700.0,0.0684726,20,0.0128979,12.8067
36.55293416976929,7.2972095012664795,-0.0281519,252.784493195,20800.0,0.991687765763,-0.0318273,7.355365514755249,0.861202,21390.0,2.53876,21800.0,0.0380103,20,0.00513721,12.664
44.553045988082886,7.925994873046875,0.00341968,230.0,21000.0,0.992971054751,-0.00468229,7.985209703445435,0.855207,21410.0,2.52469,21900.0,0.121431,20,0.0284934,12.487
52.69365620613098,8.079582214355469,-0.00156646,213.248681121,21200.0,0.992882055915,-0.008656,8.131235122680664,0.855925,21555.0,2.5264,22000.0,0.0943448,20,0.0241987,12.5083
