Perplexity,LossAfter,StdReturn,NumTrajs,AveragePolicyStd,TotalExecTime,AverageReturn,MaxKL,ItrTime,MeanKL,LossBefore,Entropy,Time,MaxReturn,ExplainedVariance,MinReturn
13.0471,-0.0,0.0,20,0.87453,11.606626272201538,0.0,0.0,11.706251621246338,0.0,-0.0,2.56857,11.706243753433228,0.0,1,0.0
13.0471,-0.0,0.0,20,0.87453,11.249073028564453,0.0,0.0,11.332005977630615,0.0,-0.0,2.56857,23.042476654052734,0.0,1,0.0
13.0471,-0.0,0.0,20,0.87453,11.723882675170898,0.0,0.0,11.778749465942383,0.0,-0.0,2.56857,34.82733178138733,0.0,1,0.0
13.0471,-0.0,0.0,20,0.87453,11.403505563735962,0.0,0.0,11.441723585128784,0.0,-0.0,2.56857,46.29072666168213,0.0,1,0.0
13.0471,-0.0,0.0,20,0.87453,10.993962526321411,0.0,0.0,11.04424524307251,0.0,-0.0,2.56857,57.33899188041687,0.0,1,0.0
13.0471,-0.0,0.0,20,0.87453,11.293564319610596,0.0,0.0,11.344795227050781,0.0,-0.0,2.56857,68.69439458847046,0.0,1,0.0
13.0471,-0.0,0.0,20,0.87453,11.572740316390991,0.0,0.0,11.621304273605347,0.0,-0.0,2.56857,80.3372700214386,0.0,1,0.0
