TotalExecTime,NumTrajs,MaxReturn,Perplexity,AveragePolicyStd,MaxKL,MeanKL,Time,MinReturn,ExplainedVariance,AverageReturn,LossBefore,LossAfter,ItrTime,Entropy,StdReturn
4.840582847595215,20,1400.0,13.0471,0.87453,0.987966,0.18773,4.9010138511657715,0.0,0.299219410045,350.0,0.00856572,-0.0357023,4.901021242141724,2.56857,462.060602086
5.048771142959595,20,1400.0,13.1594,0.87829,0.225463,0.0216787,10.017344951629639,1100.0,0.953468522916,1280.0,-0.0105745,-0.026472,5.112673044204712,2.57714,102.95630141
5.1397154331207275,20,1500.0,13.09,0.875862,0.0388383,0.00555751,15.200172901153564,1200.0,0.962010165181,1350.0,0.00926988,0.00571522,5.178185224533081,2.57185,86.6025403784
5.327523469924927,20,1500.0,13.1508,0.877864,0.0420625,0.0147325,20.56572723388672,1100.0,0.950490076661,1280.0,0.012284,0.00556659,5.362421274185181,2.57648,116.619037897
5.671291351318359,20,1400.0,13.2318,0.880623,0.0508077,0.00294122,26.288095235824585,1000.0,0.951548011593,1220.0,0.0314711,0.0266918,5.716135501861572,2.58262,107.703296143
5.5778210163116455,20,1400.0,13.4417,0.887591,0.174139,0.0416611,31.904716730117798,1100.0,0.960797976852,1280.0,0.000807624,-0.019547,5.611725330352783,2.59836,97.9795897113
5.789957761764526,20,1500.0,13.4471,0.887844,0.045441,0.00381744,37.75115251541138,1100.0,0.95553825112,1300.0,-0.00314261,-0.00703574,5.836985349655151,2.59876,118.321595662
