ItrTime,MeanKL,LossAfter,StdReturn,NumTrajs,Time,Perplexity,LossBefore,AverageReturn,MaxKL,TotalExecTime,ExplainedVariance,MaxReturn,Entropy,AveragePolicyStd,MinReturn
15.403939962387085,49.6099,7.0226,21.7944947177,20,15.40393352508545,17.0795,0.013658,5.0,3000.94,15.0693678855896,0.139280531437,100.0,2.83788,1.0,0.0
16.800292015075684,0.0,-0.0,0.0,20,32.23066544532776,17.3143,-0.0,0.0,0.0,16.548818349838257,1,0.0,2.85154,1.00687,0.0
15.898147821426392,0.00548853,0.00337939,88.7411967465,20,48.13606786727905,17.3143,0.0104877,25.0,0.200647,15.680755853652954,0.141597313258,400.0,2.85154,1.00687,0.0
15.770365476608276,0.0502998,0.00734575,108.972473589,20,63.90948295593262,17.4054,-0.000633141,25.0,7.02922,15.621911764144897,0.0822815518285,500.0,2.85678,1.00958,0.0
17.94829535484314,0.0,-0.0,0.0,20,81.88543748855591,17.3999,-0.0,0.0,0.0,17.74252438545227,1,0.0,2.85646,1.0094,0.0
17.661019563674927,4.31095,0.814578,130.766968306,20,99.56546592712402,17.3999,-0.01913,30.0,516.664,17.490429878234863,0.0355610210282,600.0,2.85646,1.0094,0.0
16.58592677116394,0.0,-0.0,0.0,20,116.1925356388092,17.2342,-0.0,0.0,0.0,16.403367519378662,1,0.0,2.8469,1.00458,0.0
