ItrTime,LossAfter,NumTrajs,StdReturn,Perplexity,AverageReturn,TotalExecTime,MaxKL,MaxReturn,MinReturn,LossBefore,Entropy,AveragePolicyStd,MeanKL,Time,ExplainedVariance
8.006244897842407,-0.0230399,20,1420.30806517,15.3903,1215.0,7.948231220245361,2.56928,6400.0,0.0,0.00445122,2.73374,0.949513,0.14492,8.00623869895935,0.563365880433
8.038539171218872,-0.00942601,20,2348.31854739,15.459,2320.0,7.977357387542725,0.605352,9800.0,0.0,0.0121032,2.73819,0.951738,0.0561753,16.05411958694458,0.637735243828
8.079973220825195,0.0109647,20,3770.71279734,15.5528,3465.0,7.988170146942139,0.351724,16600.0,0.0,0.0199348,2.74424,0.954565,0.0413645,24.146650075912476,0.353068815545
9.068657398223877,-0.00149055,20,6593.39631753,15.7086,5925.0,9.02540135383606,0.0336022,20100.0,0.0,0.000853784,2.75421,0.959449,0.00602724,33.21794581413269,0.571530141918
8.842237949371338,0.000650123,20,8455.11088041,15.7153,9110.0,8.78303861618042,0.122759,21200.0,0.0,0.00631415,2.75464,0.95972,0.0118781,42.06634497642517,0.75551440745
8.7786283493042,-0.000217522,20,8203.50534833,15.765,6850.0,8.733783483505249,0.0634785,22100.0,0.0,0.00223421,2.75779,0.961324,0.00372924,50.85249137878418,0.774401460979
9.263718128204346,-0.0332161,20,7320.28004929,15.7826,6450.0,9.179120063781738,0.246752,21800.0,0.0,-0.0233564,2.75891,0.961911,0.0231163,60.12546396255493,0.411287674068
