MaxReturn,Entropy,LossAfter,StdReturn,NumTrajs,MeanKL,AverageReturn,MaxKL,Perplexity,MinReturn,ExplainedVariance,TotalExecTime,LossBefore,AveragePolicyStd,ItrTime,Time
4800.0,2.73374,-0.0266243,1166.5654718,20,0.148085,775.0,0.420544,15.3903,0.0,0.160369006381,6.579710245132446,-0.00401617,0.949513,6.660156488418579,6.660151720046997
22400.0,2.72972,-0.0152724,6351.02157137,20,0.0516642,12645.0,0.293257,15.3286,3100.0,0.496542641185,6.5229504108428955,0.000305742,0.947529,6.60893702507019,13.27379846572876
22300.0,2.72988,-0.0675403,4198.74981393,20,0.343658,16050.0,1.43551,15.331,6900.0,0.566710292932,6.333814382553101,-0.00829477,0.94757,6.378055095672607,19.65430521965027
21300.0,2.72573,-0.0184556,7315.70058163,20,0.0548871,9195.0,0.219356,15.2675,0.0,0.538978388005,6.646082878112793,-0.00784131,0.945595,6.686504602432251,26.355178117752075
22400.0,2.72181,-0.0534101,8673.34278119,20,0.195902,11175.0,0.495766,15.2078,0.0,0.755270436258,6.360776662826538,-0.0125591,0.943723,6.407348871231079,32.766385316848755
19400.0,2.71553,-0.0776962,5093.7682515,20,0.141911,12005.0,0.58796,15.1126,0.0,0.496594136646,6.551758050918579,-0.037784,0.940794,6.6198859214782715,39.39297676086426
22500.0,2.69664,-0.0292555,6352.72382526,20,0.0980738,15970.0,0.34709,14.8298,1400.0,0.852709356547,6.552857160568237,-0.0066982,0.931968,6.619746446609497,46.027716636657715
