NumTrajs,LossAfter,Entropy,MaxKL,ItrTime,MeanKL,AveragePolicyStd,Time,TotalExecTime,AverageReturn,Perplexity,StdReturn,MaxReturn,ExplainedVariance,LossBefore,MinReturn
20,-0.037684,2.72206,0.838033,8.485784769058228,0.0739166,0.947542,8.485782146453857,8.4233980178833,5.0,15.2117,21.7944947177,100.0,0.0452568623852,-0.00740828,0.0
20,-0.0452171,2.71465,0.819007,4.916155815124512,0.104461,0.943958,13.405876159667969,4.868659973144531,305.0,15.0994,386.619968444,1800.0,0.221038002481,-0.0119996,0.0
20,-0.0376223,2.70865,0.212352,5.080945014953613,0.119942,0.940927,18.49203896522522,4.9990949630737305,3445.0,15.009,1581.92130019,7100.0,0.22156382076,0.0010713,1000.0
20,-0.0561071,2.70919,0.212374,5.05092716217041,0.0812301,0.940809,23.546799421310425,5.02569055557251,19150.0,15.0171,1499.49991664,21100.0,0.893586498004,-0.0326624,16000.0
20,-0.0255313,2.69286,0.0847356,5.095744371414185,0.0405956,0.933256,28.64629864692688,5.048848390579224,20825.0,14.7738,643.331174435,21600.0,0.981728988365,-0.0122749,19200.0
20,-0.0241466,2.68672,0.172073,5.0620458126068115,0.0321797,0.930055,33.71597075462341,5.029327154159546,21320.0,14.6834,557.314991724,22000.0,0.988453798919,-0.00979904,19600.0
20,-0.0411706,2.68182,0.811733,5.098572731018066,0.0972623,0.928096,38.82092905044556,5.0518715381622314,21070.0,14.6117,1150.26083998,22500.0,0.962613677521,-0.010318,18600.0
