MinReturn,NumTrajs,Time,ItrTime,MaxKL,Entropy,AveragePolicyStd,MaxReturn,MeanKL,LossBefore,TotalExecTime,AverageReturn,ExplainedVariance,StdReturn,LossAfter,Perplexity
0.0,20,16.703920364379883,16.70392632484436,0.453864,2.83651,0.999438,2900.0,0.00448814,-0.00784929,16.401772022247314,180.0,0.0682650609383,626.578007913,-0.00893478,17.0561
0.0,20,34.0714054107666,17.345842838287354,6.40946,2.82866,0.995589,300.0,0.032828,0.0320776,17.115623474121094,60.0,0.0712663767527,96.9535971483,0.0299093,16.9228
0.0,20,48.43304777145386,14.337351322174072,224.249,2.8447,1.00365,1100.0,1.61853,0.0120851,14.247559785842896,130.0,0.0431416553746,238.956062907,0.198254,17.1964
0.0,20,64.22517323493958,15.737601041793823,2.97877,2.85074,1.00673,800.0,0.0294665,0.0179568,15.55391240119934,145.0,0.0665890603827,188.348082018,0.0158419,17.3006
0.0,20,80.0451328754425,15.807082891464233,1417.46,2.85972,1.01129,1400.0,19.9147,0.0011779,15.575874090194702,265.0,0.0734180542681,426.936763467,3.95881,17.4566
0.0,20,96.37456440925598,16.30995774269104,33.5577,2.86031,1.01175,2000.0,0.155497,0.0172257,16.061090230941772,215.0,0.0994097539473,438.491733103,-0.0559548,17.4669
0.0,20,113.00433421134949,16.61339497566223,14.5549,2.86892,1.01608,1100.0,0.208584,0.00538062,16.54189157485962,285.0,0.0773495311021,307.042342357,0.0122785,17.618
