ExplainedVariance,Entropy,Time,Perplexity,MaxKL,LossAfter,MaxReturn,TotalExecTime,MinReturn,AverageReturn,StdReturn,AveragePolicyStd,NumTrajs,MeanKL,LossBefore,ItrTime
0.259197530856,2.8392,16.922116994857788,17.1021,9792.62,10.2474,1200.0,16.614059686660767,0.0,135.0,313.488436788,1.00066,20,83.2225,0.0121704,16.92212438583374
0.120154054523,2.85137,33.751139640808105,17.3115,14.2637,0.0436269,1900.0,16.31330966949463,0.0,125.0,427.638866335,1.00677,20,0.166097,0.0257642,16.803566932678223
0.0523583537041,2.86425,50.2034375667572,17.536,139.735,0.205994,200.0,16.26088809967041,0.0,10.0,43.5889894354,1.01328,20,1.85635,-0.00431831,16.42860174179077
0.177564888608,2.86209,65.7747130393982,17.4981,19.6248,0.00423779,1100.0,15.375725984573364,0.0,95.0,267.348087706,1.0122,20,0.194698,-0.0240619,15.567034482955933
0.0902662220288,2.85006,82.0666356086731,17.2889,144.039,0.276563,800.0,16.178248643875122,0.0,45.0,174.570902501,1.00612,20,3.69383,0.0210943,16.27558445930481
0.248254941637,2.86061,98.20616126060486,17.4722,0.0100027,-0.0253505,1300.0,15.95734429359436,0.0,135.0,362.31892029,1.01144,20,0.000942736,-0.023799,16.089967727661133
0.205569169614,2.84871,115.15718388557434,17.2655,14.6598,-0.00319232,500.0,16.810235023498535,0.0,25.0,108.972473589,1.00545,20,0.0913335,0.0055824,16.926783800125122
