LossBefore,NumTrajs,MeanKL,Entropy,StdReturn,LossAfter,AverageReturn,ExplainedVariance,Perplexity,ItrTime,TotalExecTime,MaxKL,MaxReturn,AveragePolicyStd,MinReturn,Time
0.00755641,20,0.101656,2.84233,879.47427478,-0.0121654,545.0,0.0757710296523,17.1557,11.069972515106201,10.989051103591919,0.341067,3000.0,1.00326,0.0,11.069960832595825
0.00711641,20,0.0268212,2.84989,2056.84223994,-0.00430091,1120.0,0.593555807123,17.2858,9.645983695983887,9.59742546081543,0.118263,6500.0,1.00762,0.0,20.724365711212158
-0.00161494,20,0.00186864,2.85344,3985.71198157,-0.00352991,1310.0,0.699431032413,17.3474,7.189521789550781,7.164299249649048,0.014802,15200.0,1.00945,0.0,27.918599367141724
0.00192565,20,0.00358322,2.85264,5171.02262613,-0.00126689,3145.0,0.61589215611,17.3334,8.354231119155884,8.31889295578003,0.0296037,15900.0,1.00907,0.0,36.27538251876831
0.00209124,20,0.00269798,2.8536,4288.28637103,-8.13939e-05,2060.0,0.652925231937,17.3501,9.036685228347778,8.99769139289856,0.0411305,12600.0,1.00943,0.0,45.317138671875
-0.00271089,20,0.0203083,2.85465,6087.30441164,-0.0112034,5065.0,0.478221608998,17.3683,7.097879886627197,7.065056324005127,0.0757377,17300.0,1.0097,0.0,52.41982102394104
0.00145923,20,0.033752,2.85329,5107.864035,-0.0121268,4365.0,0.546799490777,17.3448,7.459309816360474,7.423803806304932,0.168768,13900.0,1.00901,0.0,59.88338661193848
