MaxKL,TotalExecTime,NumTrajs,ExplainedVariance,Time,ItrTime,MinReturn,MeanKL,Entropy,LossBefore,AverageReturn,StdReturn,AveragePolicyStd,MaxReturn,Perplexity,LossAfter
0.0,8.946175575256348,20,1,9.029639482498169,9.029646158218384,0.0,0.0,2.8392,-0.0,0.0,0.0,1.00066,0.0,17.1021,-0.0
135.621,8.708167314529419,20,0.301086928924,17.850110054016113,8.816861867904663,0.0,1.63988,2.8392,0.0240192,130.0,374.299345444,1.00066,1600.0,17.1021,-0.632134
818.201,8.939741373062134,20,0.367482365106,26.836259365081787,8.981940746307373,0.0,7.17998,2.85121,-0.0246251,270.0,657.343137182,1.00669,2200.0,17.3087,0.513093
1.13295,8.692670583724976,20,0.282066436762,35.57974076271057,8.735975980758667,0.0,0.00948888,2.8389,-0.00276519,155.0,259.759504157,1.00052,700.0,17.0969,-0.00460647
109.433,8.82395315170288,20,0.425271498862,44.45852780342102,8.866153717041016,0.0,2.11984,2.83752,-0.00583696,140.0,428.252262107,0.99982,1900.0,17.0733,-0.411232
10.8099,8.790884733200073,20,0.309933197212,53.31415581703186,8.850161075592041,0.0,0.160303,2.8346,0.000815484,230.0,465.939910289,0.998364,1600.0,17.0235,-0.028422
3.0404,8.723667621612549,20,0.128651437051,62.141140937805176,8.822619915008545,0.0,0.0198688,2.835,0.00195934,45.0,196.150452459,0.998571,900.0,17.0305,0.00853724
