Perplexity,TotalExecTime,AveragePolicyStd,NumTrajs,ExplainedVariance,MeanKL,StdReturn,Time,ItrTime,Entropy,MinReturn,MaxReturn,LossBefore,MaxKL,LossAfter,AverageReturn
15.3903,7.221473217010498,0.949513,20,0.433550999017,0.368496,3013.21671972,7.310950756072998,7.310956716537476,2.73374,0.0,11700.0,-0.00234175,2.3334,-0.0626155,2595.0
15.3543,7.1065521240234375,0.948392,20,0.35416520137,0.0193251,5449.61237154,14.493818521499634,7.179642200469971,2.7314,0.0,18300.0,-0.0134803,0.111874,-0.0225531,7035.0
15.2512,7.0726478099823,0.945301,20,0.536977289214,0.117568,7935.63324505,21.635424375534058,7.1361002922058105,2.72466,0.0,21700.0,-0.0128182,0.631089,-0.0478248,11065.0
15.1537,7.753319025039673,0.942309,20,0.299065242078,0.0242575,5200.66101568,29.464425086975098,7.825207710266113,2.71825,900.0,19200.0,-0.00436459,0.157618,-0.0178446,9325.0
15.1207,7.324223041534424,0.941366,20,0.542194413138,0.0265432,5853.67192453,36.84066915512085,7.3697450160980225,2.71607,100.0,20400.0,0.00680311,0.107233,-0.00624566,12205.0
15.1722,7.115974187850952,0.942968,20,0.601487736334,0.042141,5224.77511478,44.01031160354614,7.165935754776001,2.71947,0.0,21300.0,-0.0181317,0.264973,-0.0333517,12235.0
15.0353,7.2822425365448,0.938696,20,0.755295809938,0.0125942,5907.18841751,51.36636185646057,7.343065500259399,2.7104,1300.0,22900.0,-0.00844261,0.0977559,-0.0165676,14175.0
