ExplainedVariance,TotalExecTime,MaxReturn,ItrTime,Perplexity,LossBefore,MeanKL,AverageReturn,Time,AveragePolicyStd,StdReturn,Entropy,LossAfter,MinReturn,MaxKL,NumTrajs
0.876828201805,22.85978055000305,700.0,22.98963451385498,12.9461,-0.0103793,0.017101,405.0,22.989627599716187,0.870797,97.3396116697,2.5608,-0.0161378,200.0,0.139694,20
0.899610817367,23.518709897994995,800.0,23.580631494522095,12.8125,-0.0114379,0.0218445,525.0,46.579811811447144,0.866209,99.3730345718,2.55042,-0.0176226,300.0,0.15634,20
0.884404050226,22.97771143913269,1100.0,23.02283763885498,12.7394,-0.00634834,0.00832865,735.0,69.60940885543823,0.863713,162.095650774,2.5447,-0.010067,500.0,0.104987,20
0.723092954452,23.61833953857422,1600.0,23.691551208496094,12.699,0.000515835,0.0937788,855.0,93.31176948547363,0.862333,372.122291727,2.54153,-0.0192968,200.0,0.718543,20
0.294171533005,22.763850927352905,17400.0,22.834059715270996,12.7023,0.00289977,0.623803,9320.0,116.15786170959473,0.862489,4342.76409675,2.54178,-0.0799376,4300.0,1.73406,20
0.959004239364,23.18557906150818,50300.0,23.221246242523193,12.7207,-0.0085737,0.0874897,48915.0,139.39183473587036,0.863126,883.897618506,2.54323,-0.0249351,46600.0,0.315951,20
0.972852464086,22.11587429046631,51300.0,22.211798906326294,12.6663,0.0056513,0.0416356,50685.0,161.60853719711304,0.861286,438.491733103,2.53895,-0.00350266,49800.0,0.153045,20
