TotalExecTime,ItrTime,NumTrajs,AverageReturn,StdReturn,MinReturn,LossAfter,MaxReturn,AveragePolicyStd,Time,ExplainedVariance,Perplexity,LossBefore,Entropy,MeanKL,MaxKL
4.693883657455444,4.769953012466431,40,1190.0,603.655530911,100.0,-0.146934,3200.0,0.805297,4.769952058792114,0.369162154735,11.0609,-0.0126203,2.40341,0.863014,16.8628
4.624356508255005,4.684019327163696,40,4812.5,1288.64027176,2600.0,-0.0796677,7000.0,0.800367,9.45957064628601,0.776937319156,10.9221,-0.0434051,2.39079,0.108768,0.78233
4.522590637207031,4.570697546005249,40,5380.0,750.732975165,3900.0,-0.114265,7100.0,0.791741,14.040321826934814,0.865351972266,10.6877,-0.0602063,2.36909,0.149802,3.36273
4.486706018447876,4.544873952865601,40,5590.0,940.956959696,3400.0,-0.115563,7500.0,0.779742,18.58992600440979,0.841384928275,10.3707,-0.0570166,2.33899,0.197199,1.87828
4.834200143814087,4.920164108276367,40,5415.0,1385.73987458,2800.0,-0.0635176,7300.0,0.76893,23.521936655044556,0.815211822105,10.0792,-0.0109107,2.31048,0.176199,1.4357
4.488833665847778,4.522768259048462,40,5822.5,918.555251468,4000.0,-0.115272,7500.0,0.766802,28.05028200149536,0.848957522302,10.0244,-0.0600834,2.30502,0.188372,17.1378
4.535799264907837,4.573354482650757,40,6192.5,1078.9781045,3700.0,-0.108507,7900.0,0.755261,32.627630949020386,0.871102933172,9.72773,-0.0571032,2.27498,0.162318,5.13969
