TotalExecTime,LossBefore,MaxKL,NumTrajs,MeanKL,ExplainedVariance,AveragePolicyStd,ItrTime,Entropy,Time,AverageReturn,Perplexity,StdReturn,LossAfter,MaxReturn,MinReturn
4.98585319519043,-0.00369391,3.11349,20,0.278676,0.767521377647,0.95435,5.0459840297698975,2.74043,5.045978784561157,200.0,15.4937,83.6660026534,-0.0581877,300.0,0.0
4.791383266448975,0.0192394,1.13032,20,0.103352,0.819280516991,0.952584,4.835383892059326,2.73674,9.887025356292725,200.0,15.4366,109.544511501,-0.0114835,300.0,0.0
4.63750696182251,0.0149529,0.177306,20,0.0401251,0.886058379547,0.956901,4.673150062561035,2.74636,14.566019535064697,225.0,15.5858,53.6190264738,0.000151528,300.0,100.0
4.6831629276275635,0.00631143,0.544966,20,0.0474895,0.901276972957,0.960621,4.7063682079315186,2.75384,19.278958559036255,210.0,15.7027,43.5889894354,-0.0150963,300.0,100.0
4.747418403625488,-0.0200293,0.507641,20,0.0485958,0.844250077149,0.961758,4.811699390411377,2.75699,24.099706172943115,235.0,15.7524,72.6291952317,-0.0487237,300.0,0.0
4.719519138336182,0.0141331,0.419427,20,0.0382043,0.887465154831,0.956733,4.788718223571777,2.74698,28.899336576461792,220.0,15.5954,50.9901951359,-0.00103319,300.0,100.0
4.494832754135132,0.000753112,0.970896,20,0.0849088,0.854624054569,0.960006,4.5667266845703125,2.75404,33.472126722335815,205.0,15.706,58.9491306128,-0.0282652,300.0,100.0
