Entropy,Time,MaxReturn,ExplainedVariance,LossBefore,TotalExecTime,Perplexity,AveragePolicyStd,MeanKL,AverageReturn,LossAfter,NumTrajs,StdReturn,MaxKL,MinReturn,ItrTime
2.64941,11.045920372009277,3000.0,0.574142057369,-0.00467949,10.910706043243408,14.1457,0.917354,0.188691,1515.0,-0.0375716,20,758.46885236,0.794313,200.0,11.045926094055176
2.64473,22.041260242462158,13000.0,0.344440811384,0.00184633,10.893925905227661,14.0797,0.915998,0.205535,7645.0,-0.0471115,20,2475.17171122,0.498936,2800.0,10.9900963306427
2.64566,32.52814769744873,21600.0,0.987802133191,0.0025315,10.431519746780396,14.0927,0.916658,0.0267268,20925.0,-0.00676739,20,477.362545661,0.138596,19700.0,10.480586051940918
2.64692,43.30706429481506,21800.0,0.987733177459,-0.0263206,10.678434371948242,14.1106,0.917296,0.0162841,21195.0,-0.0344673,20,503.463007579,0.113205,20100.0,10.763052940368652
2.63376,54.10087704658508,22100.0,0.984458788972,-0.0269009,10.646499395370483,13.9261,0.911386,0.0799673,21175.0,-0.0497441,20,564.690180542,0.365568,19400.0,10.786494255065918
2.62031,63.82729530334473,21800.0,0.990168846752,0.00253491,9.682319641113281,13.74,0.905015,0.0249882,21135.0,-0.00833761,20,407.768316572,0.164789,20500.0,9.720430374145508
2.62158,73.5488052368164,21800.0,0.992324972297,0.00144979,9.664802551269531,13.7574,0.905575,0.0116179,21270.0,-0.00366623,20,264.764045897,0.113468,20900.0,9.70807933807373
