MinReturn,AveragePolicyStd,LossBefore,MeanKL,Entropy,LossAfter,AverageReturn,MaxReturn,NumTrajs,TotalExecTime,MaxKL,ExplainedVariance,ItrTime,Time,StdReturn,Perplexity
0.0,0.827472,-0.0,0.0,2.45436,-0.0,0.0,0.0,20,9.617770433425903,0.0,1,9.687236547470093,9.687230587005615,0.0,11.639
0.0,0.827472,-0.0,0.0,2.45436,-0.0,0.0,0.0,20,9.635300874710083,0.0,1,9.723790168762207,19.41429591178894,0.0,11.639
0.0,0.827472,-0.0,0.0,2.45436,-0.0,0.0,0.0,20,9.255984544754028,0.0,1,9.301430463790894,28.71928310394287,0.0,11.639
0.0,0.827472,-0.0,0.0,2.45436,-0.0,0.0,0.0,20,9.470768213272095,0.0,1,9.538565397262573,38.261937379837036,0.0,11.639
0.0,0.827472,-0.0,0.0,2.45436,-0.0,0.0,0.0,20,9.390671014785767,0.0,1,9.443655014038086,47.7090950012207,0.0,11.639
0.0,0.827472,-0.0,0.0,2.45436,-0.0,0.0,0.0,20,9.24480152130127,0.0,1,9.29343867301941,57.0063259601593,0.0,11.639
0.0,0.827472,-0.0,0.0,2.45436,-0.0,0.0,0.0,20,9.131930589675903,0.0,1,9.199019193649292,66.20908689498901,0.0,11.639
