AverageReturn,LossAfter,MaxReturn,Perplexity,ExplainedVariance,ItrTime,AveragePolicyStd,Time,StdReturn,LossBefore,NumTrajs,TotalExecTime,MeanKL,MinReturn,MaxKL,Entropy
17.5,-0.0226935,200.0,11.4353,0.097472017588,5.5360376834869385,0.82843,5.536031484603882,44.0879802214,0.00312161,40,5.485253810882568,0.152137,0.0,1.15148,2.4367
120.0,-0.0312392,400.0,11.471,0.383458098778,4.599589109420776,0.831114,10.138884782791138,118.74342087,0.026673,40,4.541593074798584,0.230768,0.0,1.54216,2.43982
325.0,-0.018809,700.0,11.625,0.752803053777,3.3220670223236084,0.836814,13.474355697631836,131.814263265,-0.00738302,40,3.282268762588501,0.0181865,0.0,0.178853,2.45316
332.5,-0.0203419,900.0,11.5822,0.666103053237,3.525412082672119,0.834503,17.006859302520752,157.142451298,-0.00310274,40,3.4864752292633057,0.0569251,100.0,0.305787,2.44947
295.0,-0.0250903,600.0,11.5642,0.663752297494,4.496542930603027,0.83288,21.509328842163086,165.755844543,-0.00444961,40,4.465053558349609,0.118044,0.0,0.32506,2.44792
367.5,0.0143659,900.0,11.5386,0.684622675533,3.720517635345459,0.831865,25.234780073165894,150.644448952,0.0309952,40,3.676421642303467,0.0212784,100.0,0.395338,2.44569
405.0,-0.00542498,1000.0,11.7188,0.614719685346,4.062581300735474,0.838195,29.312843561172485,194.871752699,0.0112062,40,4.030102252960205,0.0988576,0.0,0.221666,2.46119
