MaxReturn,AveragePolicyStd,LossAfter,Perplexity,LossBefore,Time,ExplainedVariance,TotalExecTime,StdReturn,MinReturn,NumTrajs,ItrTime,MeanKL,MaxKL,AverageReturn,Entropy
0.0,0.870797,-0.0,12.9461,-0.0,32.47084879875183,1,32.14768958091736,0.0,0.0,20,32.470855474472046,0.0,0.0,0.0,2.5608
0.0,0.870797,-0.0,12.9461,-0.0,64.96323227882385,1,32.14864540100098,0.0,0.0,20,32.48078656196594,0.0,0.0,0.0,2.5608
0.0,0.870797,-0.0,12.9461,-0.0,98.61937403678894,1,33.429747581481934,0.0,0.0,20,33.63980460166931,0.0,0.0,0.0,2.5608
0.0,0.870797,-0.0,12.9461,-0.0,132.84259581565857,1,33.98192477226257,0.0,0.0,20,34.19945192337036,0.0,0.0,0.0,2.5608
0.0,0.870797,-0.0,12.9461,-0.0,165.77556729316711,1,32.75696110725403,0.0,0.0,20,32.92930793762207,0.0,0.0,0.0,2.5608
0.0,0.870797,-0.0,12.9461,-0.0,198.4419903755188,1,32.4451961517334,0.0,0.0,20,32.62497615814209,0.0,0.0,0.0,2.5608
0.0,0.870797,-0.0,12.9461,-0.0,230.92484498023987,1,32.21336913108826,0.0,0.0,20,32.45768213272095,0.0,0.0,0.0,2.5608
