ExplainedVariance,TotalExecTime,Entropy,AverageReturn,ItrTime,MaxReturn,LossAfter,Perplexity,MeanKL,LossBefore,NumTrajs,AveragePolicyStd,MinReturn,MaxKL,StdReturn,Time
0.323763266518,7.6182777881622314,2.79458,842.5,7.7138893604278564,2500.0,-0.118699,16.3558,1.26685,0.0114653,40,0.982009,0.0,40.1584,686.981622753,7.713883399963379
0.478779192681,7.423614978790283,2.80605,2300.0,7.477572679519653,6100.0,-0.0665025,16.5444,0.0491237,-0.0431843,40,0.988008,0.0,2.70648,1924.5778758,15.199960947036743
0.530632099867,7.880277395248413,2.78446,2990.0,7.996517181396484,5800.0,-0.0496283,16.191,0.228162,-0.0344369,40,0.977497,0.0,90.3383,2026.54879043,23.20476770401001
0.543893425626,6.918479919433594,2.76724,3107.5,6.978152275085449,6200.0,-0.0715847,15.9146,0.278409,-0.0242258,40,0.969341,0.0,44.9328,1955.04315809,30.19387435913086
0.55239844108,7.3376476764678955,2.75513,2940.0,7.392191648483276,6100.0,-0.0352223,15.723,0.0733125,-0.0054303,40,0.963191,0.0,45.6007,2077.71509115,37.59479570388794
0.576467745816,7.3451385498046875,2.75241,3735.0,7.395358324050903,6700.0,-0.0399387,15.6804,0.0781343,-0.0127872,40,0.96153,0.0,1.74599,2043.83830084,45.002580642700195
0.62149241381,7.527736663818359,2.74602,4300.0,7.591675519943237,8000.0,-0.0623679,15.5804,0.0611289,-0.0339588,40,0.958289,0.0,0.606057,1983.80946666,52.605589151382446
