ItrTime,AveragePolicyStd,AverageReturn,Perplexity,ExplainedVariance,LossAfter,Time,MinReturn,MaxReturn,NumTrajs,TotalExecTime,Entropy,MeanKL,StdReturn,MaxKL,LossBefore
5.5808539390563965,0.805297,130.0,11.0609,0.158998222265,-0.00997933,5.580852031707764,0.0,600.0,40,5.477746486663818,2.40341,0.120996,134.536240471,27.2743,0.0042532
5.621932029724121,0.807118,197.5,11.108,0.191401030741,-0.0133654,11.20517349243164,0.0,600.0,40,5.539299249649048,2.40767,0.0634083,171.008040747,0.848799,0.0111013
4.6652257442474365,0.809251,397.5,11.1698,0.159957459261,-0.0446761,15.875730514526367,0.0,1400.0,40,4.629218816757202,2.41322,0.120324,357.412576723,3.23401,0.00105795
4.615997076034546,0.809903,1012.5,11.1757,0.286435749222,-0.071646,20.49665594100952,300.0,2400.0,40,4.573683977127075,2.41374,0.134685,554.611350407,2.93704,-0.0164943
4.796384572982788,0.80668,2025.0,11.0839,0.464759171729,-0.0643277,25.299217700958252,400.0,3400.0,40,4.746430158615112,2.4055,0.17627,783.82077033,1.45815,-0.019368
4.8826212882995605,0.802647,2042.5,10.9771,0.502164389817,-0.0316555,30.18816566467285,0.0,5500.0,40,4.824094533920288,2.39581,0.0674374,1859.82358034,15.205,-0.00307117
5.001003742218018,0.801849,3105.0,10.9603,0.557099978048,-0.0266683,35.20456075668335,0.0,5300.0,40,4.9430553913116455,2.39428,0.0596015,1378.93981014,2.92429,0.00364218
