ItrTime,Time,Entropy,MaxKL,MinReturn,MeanKL,ExplainedVariance,MaxReturn,LossAfter,NumTrajs,AverageReturn,LossBefore,StdReturn,Perplexity,TotalExecTime,AveragePolicyStd
5.863770484924316,5.863765239715576,2.74043,1.39785,17000.0,0.318607,0.944188972928,22100.0,-0.09377,20,20380.0,-0.0425051,1288.64269679,15.4937,5.804131984710693,0.95435
5.686450481414795,11.55434250831604,2.69793,0.96387,12100.0,0.33744,0.80266720692,20300.0,-0.093572,20,16325.0,-0.00889692,1990.19471409,14.8489,5.625000715255737,0.934545
6.001066207885742,17.560150384902954,2.69348,0.246153,18700.0,0.0807337,0.967735606304,22200.0,-0.0449432,20,20840.0,-0.0234443,950.473566176,14.783,5.95671010017395,0.932782
5.702909469604492,23.27701687812805,2.68176,0.142994,20300.0,0.0439758,0.988552180093,22000.0,-0.0222895,20,21485.0,-0.00768009,424.58803563,14.6107,5.666275501251221,0.927132
5.760962724685669,29.04682183265686,2.67792,0.887199,18100.0,0.203463,0.954451557809,21700.0,-0.0611447,20,20455.0,-0.0170552,1183.41666373,14.5547,5.726864814758301,0.925777
5.93623948097229,34.988232374191284,2.66939,0.223169,20000.0,0.0654813,0.987676006599,21800.0,-0.0377889,20,21030.0,-0.0239912,519.711458407,14.4312,5.865245580673218,0.921755
5.817752361297607,40.8096878528595,2.65739,0.40654,0.0,0.0488634,0.819249107496,21900.0,-0.0571043,20,19725.0,-0.0405401,4605.30943586,14.2591,5.752673864364624,0.916389
