StdReturn,MaxKL,Entropy,ItrTime,Time,NumTrajs,MinReturn,AveragePolicyStd,TotalExecTime,ExplainedVariance,MaxReturn,LossBefore,Perplexity,LossAfter,MeanKL,AverageReturn
0.0,0.0,1.73658,5.367920637130737,5.367914915084839,40,0.0,0.58088,5.27103328704834,1,0.0,-0.0,5.67789,-0.0,0.0,0.0
0.0,0.0,1.73658,5.232743740081787,10.605394124984741,40,0.0,0.58088,5.160693168640137,1,0.0,-0.0,5.67789,-0.0,0.0,0.0
55.6214886532,0.261577,1.73658,5.283553838729858,15.894290924072266,40,0.0,0.58088,5.173098087310791,0.0216092014549,300.0,0.00953896,5.67789,-0.00450964,0.0419017,12.5
35.7071421427,0.186558,1.74135,5.335826635360718,21.2359619140625,40,0.0,0.58236,5.257425546646118,0.0132471532979,100.0,0.0250019,5.70503,0.00714767,0.0611205,15.0
178.815547422,0.401579,1.75385,5.272540807723999,26.514625310897827,40,0.0,0.585834,5.196432113647461,0.104949817184,800.0,0.0235892,5.7768,-0.0149701,0.147459,145.0
570.175411606,1.06576,1.76564,6.105108976364136,32.628631353378296,40,300.0,0.589028,6.071056604385376,0.344093651794,2500.0,0.0233126,5.84534,-0.0730909,0.367846,1170.0
960.048826883,0.573245,1.7773,5.647645711898804,38.2815899848938,40,2800.0,0.593156,5.557590484619141,0.795689185772,6800.0,-0.0390644,5.91387,-0.108672,0.231743,5007.5
