Entropy,StdReturn,ItrTime,Time,AveragePolicyStd,MinReturn,TotalExecTime,MeanKL,LossAfter,MaxKL,Perplexity,NumTrajs,LossBefore,ExplainedVariance,MaxReturn,AverageReturn
2.74043,2217.08705287,5.940091848373413,5.940088748931885,0.95435,13800.0,5.864441633224487,0.403,-0.102444,0.935324,15.4937,20,-0.0289474,0.84205960057,22200.0,18595.0
2.71149,4375.96846424,5.9008238315582275,11.848644256591797,0.940573,0.0,5.822671413421631,0.345189,-0.0837591,0.846671,15.0516,20,-0.0120086,0.566885686437,16700.0,10470.0
2.70548,559.10642994,5.839728355407715,17.693309783935547,0.937787,20300.0,5.795124053955078,0.0669422,-0.0357465,0.168036,14.9615,20,-0.0202835,0.986949686756,22000.0,21380.0
2.69534,361.801050303,5.6028361320495605,23.300803661346436,0.932792,20600.0,5.553921699523926,0.0405343,-0.0218582,0.298494,14.8105,20,-0.0101906,0.991236947365,22300.0,21690.0
2.69024,794.732659452,5.841405153274536,29.152996063232422,0.930824,19200.0,5.808040618896484,0.0614955,-0.0293987,0.298906,14.7353,20,-0.01227,0.9693126656,22300.0,21120.0
2.68411,421.040378111,5.852013111114502,35.01502251625061,0.927841,20600.0,5.814188003540039,0.119699,-0.0411048,0.49856,14.6451,20,-0.0220199,0.990160621804,22100.0,21315.0
2.6731,4653.65179187,5.81787109375,40.8413782119751,0.922885,0.0,5.770366430282593,0.0399603,-0.0642669,0.32687,14.4848,20,-0.0494861,0.848104663649,22200.0,20055.0
