Perplexity,AverageReturn,ExplainedVariance,AveragePolicyStd,StdReturn,Time,Entropy,MaxKL,LossBefore,MinReturn,ItrTime,LossAfter,MeanKL,MaxReturn,NumTrajs,TotalExecTime
14.7277,2140.0,0.0961399290513,0.929406,1898.78908781,6.818966388702393,2.68973,0.229876,-0.0132342,0.0,6.818970680236816,-0.0481677,0.121756,6900.0,20,6.712306261062622
14.5341,8755.0,0.444270723956,0.923446,3024.47929403,13.350043535232544,2.6765,0.0280875,-0.0119079,3900.0,6.528223991394043,-0.0208966,0.0109422,16100.0,20,6.437013387680054
14.4478,11175.0,0.442563424147,0.920489,4551.13996709,23.046382904052734,2.67054,0.0414753,-0.0190211,1700.0,9.693404912948608,-0.0279124,0.0135163,18600.0,20,9.631572723388672
14.311,11905.0,0.561108226314,0.916165,3106.19944627,29.48166251182556,2.66103,0.0210271,-0.0349032,5100.0,6.428459405899048,-0.0406522,0.00713532,17100.0,20,6.398844003677368
14.0635,13615.0,0.669065657271,0.908203,2533.03671509,36.01447916030884,2.64358,0.0271635,0.0158842,9000.0,6.522386789321899,0.00995508,0.010319,17800.0,20,6.461283206939697
14.1756,14760.0,0.647939173772,0.911707,3426.13484848,42.36347794532776,2.65152,0.0427875,-0.0365231,7400.0,6.340362787246704,-0.0453235,0.0204463,19500.0,20,6.289974927902222
13.9191,12270.0,0.517192128871,0.903246,4023.19524756,48.66469740867615,2.63326,0.122674,-0.0368011,5500.0,6.296255588531494,-0.0558631,0.0462623,17600.0,20,6.259577751159668
