Time,MaxReturn,MaxKL,LossBefore,TotalExecTime,MinReturn,ExplainedVariance,AverageReturn,MeanKL,AveragePolicyStd,StdReturn,LossAfter,Perplexity,Entropy,ItrTime,NumTrajs
5.81273627281189,300.0,0.484722,0.0102413,5.75431227684021,0.0,0.825646605534,215.0,0.0289112,0.95435,72.6291952317,-0.000469003,15.4937,2.74043,5.812739133834839,20
11.499144315719604,300.0,0.217097,-0.00422545,5.645258665084839,200.0,0.908022436364,225.0,0.0110922,0.95882,43.3012701892,-0.0117416,15.6532,2.75067,5.682115793228149,20
16.91064977645874,300.0,0.362128,-0.0013783,5.355587005615234,200.0,0.910866396849,215.0,0.0412013,0.95776,35.7071421427,-0.0152757,15.6202,2.74856,5.408749580383301,20
22.487231016159058,300.0,0.426444,0.000129097,5.527585983276367,200.0,0.901907454669,235.0,0.04722,0.957357,47.6969600708,-0.0188692,15.6094,2.74787,5.568634033203125,20
28.202372550964355,300.0,0.225036,0.0146574,5.677873373031616,200.0,0.907235159392,225.0,0.0174626,0.95717,43.3012701892,0.00561036,15.6104,2.74794,5.711349725723267,20
34.06775903701782,300.0,0.517882,0.00914057,5.814864158630371,200.0,0.897919812939,230.0,0.0518708,0.960625,45.8257569496,-0.015573,15.7252,2.75527,5.859484434127808,20
39.98721361160278,300.0,0.276767,0.0082446,5.841245889663696,0.0,0.84902678935,250.0,0.031418,0.96307,74.161984871,-0.0096387,15.7973,2.75984,5.90702486038208,20
