AverageReturn,Entropy,Time,StdReturn,NumTrajs,Perplexity,MaxReturn,TotalExecTime,LossAfter,MaxKL,MinReturn,LossBefore,AveragePolicyStd,MeanKL,ExplainedVariance,ItrTime
10400.0,2.74043,4.969243049621582,2191.80291085,20,15.4937,14800.0,4.91220760345459,-0.123064,2.13947,7100.0,0.00978349,0.95435,0.761541,0.515730528858,4.969248056411743
5670.0,2.75022,9.713655471801758,2741.00346589,20,15.646,9400.0,4.695756435394287,-0.0258914,0.573709,400.0,0.013748,0.959576,0.148728,0.240116022903,4.740177154541016
19645.0,2.75709,14.558383703231812,1233.07542348,20,15.7539,21600.0,4.791267395019531,-0.0440881,0.74303,17300.0,-0.0126882,0.962683,0.13107,0.945510466643,4.840888261795044
20070.0,2.75075,19.579727172851562,977.292177396,20,15.6543,21400.0,4.967616319656372,-0.0234819,0.100092,18000.0,-0.0173451,0.959485,0.0232387,0.960713448778,5.000159025192261
20405.0,2.74207,24.363174438476562,1029.30801998,20,15.5191,21300.0,4.749936103820801,-0.0446566,0.211767,16900.0,-0.0324227,0.955574,0.0467321,0.962888796053,4.776994228363037
20355.0,2.72586,29.26393723487854,1116.90420359,20,15.2696,21500.0,4.846953392028809,-0.0733002,1.12482,17900.0,-0.0359759,0.948047,0.187758,0.964821504317,4.8955488204956055
18865.0,2.70787,34.079724073410034,1990.29520423,20,14.9974,21400.0,4.7440643310546875,-0.0717795,0.796458,14300.0,-0.0216228,0.93974,0.249014,0.887868870898,4.795907974243164
