Time,MaxReturn,ItrTime,LossBefore,StdReturn,MaxKL,MinReturn,LossAfter,ExplainedVariance,MeanKL,AverageReturn,TotalExecTime,NumTrajs,Perplexity,AveragePolicyStd,Entropy
12.574570178985596,1700.0,12.574580430984497,-0.000303533,480.520551069,1.34188,0.0,-0.0301574,0.768050499102,0.0855734,1190.0,12.374804258346558,20,14.777,0.930467,2.69307
24.889430046081543,2000.0,12.297361373901367,-0.00574645,570.0,0.33171,0.0,-0.0254205,0.758336435054,0.0277438,1290.0,12.135193347930908,20,14.7725,0.930212,2.69277
36.837993144989014,1600.0,11.94401240348816,0.00255107,229.346898824,0.598852,600.0,-0.0106476,0.879083616791,0.0306526,1380.0,11.91236662864685,20,14.7302,0.928926,2.6899
48.37889266014099,2600.0,11.535853385925293,-0.0115468,527.351874937,0.43186,0.0,-0.0212602,0.783257233836,0.01811,1530.0,11.50013256072998,20,14.749,0.92957,2.69117
59.775670528411865,2700.0,11.391366481781006,-0.0165501,683.666585405,0.149776,0.0,-0.0213832,0.739732346217,0.00604935,1560.0,11.336355924606323,20,14.664,0.926947,2.6854
71.55514717102051,2300.0,11.773996353149414,-0.00359792,451.552876195,0.602295,0.0,-0.0216231,0.81662670559,0.0480689,1510.0,11.731419563293457,20,14.5432,0.923067,2.67712
83.55545377731323,2700.0,11.984080076217651,-0.00449762,397.837906691,0.94821,800.0,-0.0267875,0.830893278426,0.0716157,1585.0,11.903007507324219,20,14.5171,0.922153,2.67533
