MaxReturn,StdReturn,Time,AverageReturn,TotalExecTime,LossBefore,ExplainedVariance,NumTrajs,MinReturn,Entropy,MeanKL,AveragePolicyStd,Perplexity,ItrTime,LossAfter,MaxKL
3700.0,1321.31563224,6.5165486335754395,875.0,6.454760313034058,-0.0100718,0.115726352708,20,0.0,2.68973,0.0965527,0.929406,14.7277,6.516553163528442,-0.0401272,0.230806
8200.0,1678.23568071,12.909714460372925,4295.0,6.335263252258301,-0.0183183,0.277011760221,20,1300.0,2.67966,0.00891468,0.924678,14.5801,6.3893232345581055,-0.0241242,0.0259592
15300.0,3786.09297297,19.220853090286255,6850.0,6.229027032852173,-0.0100517,0.274797763707,20,700.0,2.6705,0.00453022,0.920261,14.4472,6.2968761920928955,-0.0133007,0.0152866
15600.0,3377.55828965,25.86299991607666,7410.0,6.5891218185424805,-0.0106968,0.291017396152,20,3400.0,2.66547,0.00338989,0.917969,14.3748,6.6357481479644775,-0.0158403,0.0112614
15500.0,3123.66371429,32.934266567230225,10115.0,7.0149085521698,0.00701843,0.45950669934,20,4500.0,2.66013,0.0133166,0.915557,14.2981,7.06230354309082,-0.000489447,0.0322277
18300.0,3146.9667936,46.772870779037476,12240.0,13.742684602737427,-0.0290718,0.550300658221,20,7500.0,2.66363,0.00570509,0.917055,14.3483,13.826807737350464,-0.0334293,0.0211579
17400.0,3874.3870483,52.917644739151,11375.0,6.106401443481445,-0.0286736,0.463777688114,20,3600.0,2.6491,0.0096214,0.910226,14.1413,6.141115188598633,-0.0347962,0.0272042
