0EnvExecTime,LossAfter,1PolicyExecTime,1MinReturn,0ProcessExecTime,ComputeUpdatedDistTime,MeanKLBefore,0Entropy,1ProcessExecTime,0PolicyExecTime,1Perplexity,0AverageReturn,dLoss,0NumTrajs,ItrTime,Time,1Entropy,1NumTrajs,LossBefore,0MinReturn,1AverageReturn,0MaxReturn,0StdReturn,1ExplainedVariance,0ExplainedVariance,1EnvExecTime,1StdReturn,1MaxReturn,0Perplexity,1AveragePolicyStd,MeanKL,0AveragePolicyStd
33.74878430366516,-0.00559936929494,74.8952887058258,0.0,1.3424298763275146,0.8605666160583496,1.14960163611e-09,2.83788,1.3124008178710938,53.639201402664185,17.0475,42.45,0.00559936848003,2000,206.62299156188965,206.62298846244812,2.836,2000,-8.14907252789e-10,0.0,116.35,1900.0,209.959513954,0.169716653809,0.0650053343805,34.15052509307861,372.783687277,2300.0,17.0795,0.999073,0.0095743034035,1.0
33.13247323036194,-0.0056900898926,73.0100462436676,0.0,1.3112232685089111,0.1144556999206543,2.67754995953e-09,2.84236,1.3092665672302246,53.231571435928345,17.0204,83.85,0.00569008802995,2000,203.33758878707886,414.2154576778412,2.83441,2000,-1.86264514923e-09,0.0,195.4,2200.0,308.227476874,0.203374591557,0.106025423124,33.9711377620697,521.640527567,2700.0,17.1562,0.998285,0.00777758937329,1.00225
33.52675533294678,-0.00478580314666,74.73483657836914,0.0,1.3433189392089844,0.09713578224182129,1.80443704423e-09,2.82645,1.3594481945037842,52.5320930480957,16.8554,61.65,0.00478580262279,2000,203.99960613250732,622.61665558815,2.82467,2000,-5.23868948221e-10,0.0,195.25,1800.0,257.612650116,0.22289506463,0.0804326871174,34.44681978225708,509.835696573,2700.0,16.8855,0.993427,0.00731832208112,0.99431
34.806440591812134,-0.00642473902553,84.5489935874939,0.0,1.3814857006072998,0.11502313613891602,2.56113779074e-08,2.81283,1.4690229892730713,56.78080606460571,16.62,66.35,0.00642473908374,2000,223.70846223831177,850.9766125679016,2.81061,2000,5.82076609135e-11,0.0,196.15,2100.0,280.771575306,0.202668698063,0.0790679493204,38.268338203430176,507.976552116,2700.0,16.657,0.986487,0.00735836615786,0.987555
38.564085960388184,-0.00586225790903,83.50772190093994,0.0,1.5679240226745605,0.1349186897277832,-1.37369875475e-08,2.79732,1.6205525398254395,66.21958589553833,16.3725,83.55,0.00586225715233,2000,240.49548149108887,1096.5617039203644,2.7956,2000,-7.56699591875e-10,0.0,228.65,2200.0,309.635911192,0.218663970658,0.0836090223482,41.254345655441284,560.476741266,2600.0,16.4006,0.979111,0.00539698684588,0.979942
42.56837582588196,-0.00277624092996,83.95745491981506,0.0,1.7576930522918701,0.13571405410766602,-3.72528763393e-09,2.78999,1.743225336074829,61.02376699447632,16.2026,99.45,0.00277624416776,2000,245.27785515785217,1347.9318041801453,2.78517,2000,3.23780113831e-09,0.0,261.8,2400.0,338.725106096,0.218089156079,0.0957306069443,43.49656701087952,607.41317075,2800.0,16.2809,0.97401,0.00976719893515,0.976351
40.892696380615234,-0.00454974640161,86.67224907875061,0.0,1.6717703342437744,0.12563252449035645,3.25962759007e-08,2.79293,1.6054234504699707,54.94382452964783,16.2249,101.3,0.00454974517925,2000,235.36867141723633,1589.7084670066833,2.78655,2000,-1.22236087918e-09,0.0,311.65,2200.0,343.028147533,0.245474496691,0.0860755983102,39.837873697280884,680.286173239,2800.0,16.3288,0.974688,0.00714106997475,0.9778
35.59627866744995,-0.00570395216346,86.08879280090332,0.0,1.4388971328735352,0.1178581714630127,-3.72529074255e-09,2.76435,1.4814999103546143,56.02778220176697,15.826,111.5,0.00570395254181,2000,223.96191024780273,1818.4495732784271,2.76165,2000,3.78349795938e-10,0.0,293.4,2200.0,363.974930455,0.22772711719,0.0900470543907,37.0340313911438,654.023271757,2700.0,15.8687,0.962614,0.00999809615314,0.963905
35.64296007156372,-0.00503525184467,85.31884360313416,0.0,1.4634952545166016,0.11821842193603516,-3.72529118664e-09,2.76129,1.46689772605896,57.29800462722778,15.7654,146.4,0.00503525003296,2000,224.3615107536316,2047.7929174900055,2.75782,2000,-1.81171344593e-09,0.0,337.8,2300.0,421.636146458,0.213333398208,0.0841689328582,36.87851428985596,710.486565672,2900.0,15.8203,0.960774,0.00896623264998,0.962436
35.923670530319214,-0.00419407058507,84.19854831695557,0.0,1.437791347503662,0.10378050804138184,1.3038517821e-08,2.7303,1.4683711528778076,55.62380385398865,15.2058,161.35,0.00419407046138,2000,222.66455793380737,2274.982525587082,2.72168,2000,-1.23691279441e-10,0.0,343.6,2500.0,439.717156249,0.197961163739,0.0897611749662,37.10741090774536,725.347530498,2800.0,15.3375,0.943568,0.00939341075718,0.947632
35.70185995101929,-5.23868948221e-10,83.64613389968872,0.0,1.438798189163208,0.18385910987854004,3.72529207482e-09,2.69173,1.4614825248718262,55.15347766876221,14.7435,147.2,2.03726813197e-09,2000,222.6956832408905,2502.30965423584,2.6908,2000,1.51339918375e-09,0.0,377.7,2500.0,417.602873553,0.185569223975,0.0686838082023,37.23178505897522,769.547081081,2900.0,14.7573,0.929112,-9.31321331166e-09,0.929536
36.12854027748108,-0.00286230654456,81.53477883338928,0.0,1.501333475112915,0.11730170249938965,1.49011700756e-08,2.69173,1.4594666957855225,61.092310190200806,14.5916,155.85,0.00286230622442,2000,227.1611716747284,2734.1238787174225,2.68045,2000,-3.20142135024e-10,0.0,403.7,2400.0,443.323558476,0.188952972628,0.0861450904172,36.93043351173401,779.17668728,2800.0,14.7573,0.924314,0.00992119964212,0.929536
