2ProcessExecTime,MeanKL,2MaxReturn,2Entropy,1NumTrajs,0MaxReturn,LossAfter,1AveragePolicyStd,0PolicyExecTime,1Perplexity,0Entropy,2PolicyExecTime,ComputeUpdatedDistTime,LossBefore,0NumTrajs,1MaxReturn,0AverageReturn,MeanKLBefore,1PolicyExecTime,0EnvExecTime,1StdReturn,1AverageReturn,0Perplexity,1Entropy,0MinReturn,2StdReturn,0ProcessExecTime,2AveragePolicyStd,0AveragePolicyStd,Time,2AverageReturn,1EnvExecTime,0StdReturn,2EnvExecTime,1MinReturn,2ExplainedVariance,2NumTrajs,dLoss,0ExplainedVariance,2Perplexity,1ExplainedVariance,ItrTime,1ProcessExecTime,2MinReturn
0.7643129825592041,0.00708484370261,2600.0,2.84305,1600,1800.0,-0.00173919671215,0.998739,19.394465446472168,17.0357,2.83788,28.075824975967407,0.08591175079345703,-0.00173919531517,1600,2500.0,46.375,0.00708484370261,27.455618143081665,22.9888858795166,390.70321217,124.0,17.0795,2.83531,0.0,457.983517546,0.8266627788543701,1.00262,1.0,2029.5757687091827,153.6875,21.84777283668518,214.153821761,22.394373416900635,0.0,0.219030986676,1600,1.39698386192e-09,0.0887802423434,17.1681,0.176127899559,151.7800989151001,0.749152660369873,0.0
0.7773857116699219,0.165467664599,2700.0,2.84456,1600,1900.0,-0.00542806042358,0.999863,19.482650995254517,17.0746,2.83788,28.839656114578247,0.0842435359954834,-0.00542806042358,1600,2600.0,46.9375,0.165467634797,29.57752513885498,23.870795249938965,417.321144324,129.25,17.0795,2.83759,0.0,352.020945533,0.8191800117492676,1.00337,1.0,2190.2726130485535,99.9375,23.310750484466553,221.564033845,23.00978684425354,0.0,0.181503593586,1600,0.0,0.07889310767,17.1939,0.228610272589,157.9357225894928,0.7850663661956787,0.0
0.8176600933074951,0.0220805704594,2900.0,2.85095,1600,1900.0,-0.00481525668874,0.99931,27.90109395980835,17.0554,2.83788,30.385565280914307,0.09407711029052734,-0.00481525622308,1600,2700.0,47.0625,0.0220805685967,30.200920343399048,25.02412724494934,372.276353793,117.4375,17.0795,2.83647,0.0,346.443261724,0.8701620101928711,1.0066,1.0,2363.8092617988586,95.4375,23.82479190826416,223.950599673,24.07160210609436,0.0,0.16040651168,1600,4.65661287308e-10,0.0796128156548,17.3042,0.167489594227,171.26504135131836,0.8022065162658691,0.0
0.7983918190002441,0.0122966095805,2600.0,2.83801,1600,1900.0,-0.00250850943848,0.998898,20.041105270385742,17.0418,2.83788,30.142093420028687,0.08887815475463867,-0.00250850943848,1600,2800.0,39.1875,0.0122966077179,30.63307023048401,24.80843758583069,360.701741185,107.9375,17.0795,2.83567,0.0,436.680929713,0.8599894046783447,1.00007,1.0,2529.7393639087677,143.125,24.00744104385376,183.325093328,23.77219009399414,0.0,0.200408124428,1600,0.0,0.0572903671544,17.0818,0.168903403913,163.11852979660034,0.806546688079834,0.0
0.7929472923278809,0.00981908477843,2600.0,2.83949,1600,2400.0,-0.00506241898984,0.995951,20.213561296463013,16.9411,2.83788,29.661129236221313,0.08442068099975586,-0.00506241992116,1600,2400.0,48.625,0.00981908105314,29.521554470062256,24.899365663528442,382.571230092,112.0625,17.0795,2.82974,0.0,460.120891044,0.8602104187011719,1.00082,1.0,2693.1204216480255,151.125,23.680906057357788,233.528605047,23.58919358253479,0.0,0.21956123683,1600,-9.31322574615e-10,0.0819786287616,17.1071,0.176516644478,161.25291538238525,0.7995624542236328,0.0
0.793769359588623,0.0252451188862,2500.0,2.84997,1600,2000.0,-0.00624914932996,0.999947,19.29388403892517,17.0771,2.83788,29.747487545013428,0.08486080169677734,-0.00624914839864,1600,2700.0,44.375,0.0252451226115,29.37469458580017,23.850600957870483,403.010526382,123.875,17.0795,2.83774,0.0,361.891596122,0.8317387104034424,1.00611,1.0,2855.156151533127,105.3125,23.41217041015625,212.939802233,23.704710483551025,0.0,0.203447547837,1600,9.31322574615e-10,0.0616945978563,17.2872,0.182719616518,159.1329801082611,0.7845349311828613,0.0
0.8382630348205566,0.0130590740591,2800.0,2.83755,1600,1900.0,-0.00574409449473,0.997451,19.637396574020386,16.9924,2.83788,38.33234190940857,0.43604254722595215,-0.00574409216642,1600,2400.0,45.9375,0.0130590479821,29.0550377368927,24.09841823577881,378.04180903,118.625,17.0795,2.83277,0.0,458.992085308,0.837538480758667,0.99984,1.0,3027.100441932678,151.125,23.02809429168701,216.929703115,24.81572961807251,0.0,0.212263149077,1600,2.32830643654e-09,0.0800596433149,17.0738,0.17913168783,169.10828375816345,0.7757043838500977,0.0
0.8082261085510254,0.0588998012245,2600.0,2.84678,1600,2100.0,-0.00598702579737,0.999611,20.1026668548584,17.0658,2.83788,30.28940510749817,0.08874225616455078,-0.00598702672869,1600,2700.0,43.0625,0.0588997937739,30.484161376953125,25.052646160125732,435.20754747,147.375,17.0795,2.83708,0.0,404.310833394,0.864727258682251,1.00449,1.0,3193.1244933605194,120.5,24.04836392402649,213.428843163,23.866408824920654,0.0,0.216699980942,1600,-9.31322574615e-10,0.0676589267722,17.2322,0.229655728525,163.68033814430237,0.8098945617675781,0.0
0.7816083431243896,0.00973235350102,2900.0,2.83963,1600,2000.0,-0.0045711719431,0.998091,19.84559202194214,17.014,2.83788,29.493959665298462,0.08668065071105957,-0.00313171627931,1600,2600.0,46.4375,0.0079230023548,30.282058000564575,24.638396739959717,409.300809117,131.6875,17.0795,2.83404,0.0,467.300492189,0.8511326313018799,1.00089,1.0,3356.626693725586,155.5,23.945651531219482,210.207774818,23.1322500705719,0.0,0.256319685009,1600,0.00143945566379,0.0689051617511,17.1095,0.194907805917,160.49668884277344,0.8067688941955566,0.0
0.7916679382324219,0.0158246327192,2300.0,2.8379,1600,2200.0,-0.00772106088698,0.999451,19.697348594665527,17.0605,2.84005,29.52478837966919,0.08895158767700195,-0.0077210618183,1600,2900.0,52.3125,0.0158246364444,29.705147743225098,24.34447979927063,428.945727919,133.25,17.1166,2.83676,0.0,416.778549562,0.8412060737609863,1.00002,1.00109,3519.140785217285,142.375,23.280314683914185,236.552641803,23.373106002807617,0.0,0.198975997766,1600,-9.31322574615e-10,0.0952626017062,17.0799,0.196966819157,159.65073251724243,0.7914175987243652,0.0
0.7837555408477783,0.0547945387661,2300.0,2.83291,1600,2400.0,-0.0244234576821,1.00006,19.4442081451416,17.0812,2.84005,29.524213552474976,0.09065461158752441,-0.0244234539568,1600,2700.0,57.5,0.0547945462167,29.64738368988037,24.132278442382812,475.946257306,173.1875,17.1166,2.83798,0.0,272.788544194,0.8403792381286621,0.997537,1.00109,3680.9160647392273,71.1875,23.555936336517334,254.595267042,23.247413396835327,0.0,0.117780474931,1600,3.72529029846e-09,0.083695382941,16.9948,0.223906844323,159.225088596344,0.7935049533843994,0.0
0.8169169425964355,0.027541635558,2500.0,2.85283,1600,2400.0,-0.00744254142046,1.00303,27.9101505279541,17.1828,2.84005,30.504873991012573,0.08234143257141113,-0.00744254048914,1600,2600.0,52.9375,0.0275416318327,30.306663990020752,25.10390615463257,378.172228456,120.875,17.1166,2.84391,0.0,413.241147629,0.8708069324493408,1.00751,1.00109,3855.277953863144,136.0625,24.128663063049316,242.907124419,24.176552057266235,0.0,0.192388745397,1600,9.31322574615e-10,0.0799796876352,17.3368,0.168009354219,171.86851572990417,0.8128340244293213,0.0
0.8050510883331299,0.00901878159493,2700.0,2.84871,1600,2100.0,-0.00635180622339,1.00054,20.133249759674072,17.0973,2.84005,30.169908046722412,0.07921123504638672,-0.00289546186104,1600,2600.0,45.0,0.00701832724735,30.473750352859497,25.037694692611694,366.145377548,112.25,17.1166,2.83892,0.0,424.598321211,0.8651530742645264,1.00545,1.00109,4021.0652112960815,141.125,24.20994472503662,218.088284876,23.916655778884888,0.0,0.223700279618,1600,0.00345634436235,0.0664652100399,17.2655,0.160076176015,163.05565786361694,0.8134012222290039,0.0
0.7876758575439453,0.0104009639472,2700.0,2.83997,1600,2100.0,-0.00340202171355,1.00012,20.16766333580017,17.0835,2.84077,29.305078506469727,0.0825190544128418,-0.00340202148072,1600,2700.0,55.875,0.0104009639472,29.32133936882019,24.838916063308716,433.059929275,142.3125,17.129,2.83811,0.0,506.261724401,0.8617448806762695,1.00107,1.00145,4183.149946451187,192.5625,23.24158525466919,245.922720331,23.188177824020386,0.0,0.230975537019,1600,2.32830643654e-10,0.0737737655129,17.1153,0.16277546117,159.67247867584229,0.7850761413574219,0.0
0.7860202789306641,0.0941809862852,2600.0,2.85431,1600,2200.0,-0.00476724933833,1.00352,19.483253002166748,17.199,2.84077,29.41381573677063,0.09005069732666016,-0.00476724840701,1600,2700.0,52.9375,0.0941810011864,29.31025981903076,24.119048595428467,478.604379779,167.6875,17.129,2.84485,0.0,435.932835997,0.8317954540252686,1.0083,1.00145,4344.142127275467,137.75,23.328073740005493,238.519121023,23.244511604309082,0.0,0.266996760951,1600,9.31322574615e-10,0.0752187137331,17.3625,0.214921917198,158.5320861339569,0.7844774723052979,0.0
0.8329441547393799,0.809228956699,2500.0,2.81903,1600,2100.0,-0.00445926515386,0.999849,19.46501398086548,17.0739,2.84077,37.68430233001709,0.09029102325439453,-0.00445926515386,1600,2600.0,50.1875,0.809228956699,29.6220281124115,24.329956769943237,419.76365653,137.3125,17.129,2.83755,0.0,244.823884405,0.8448655605316162,0.990781,1.00145,4516.128091573715,45.125,23.6943039894104,238.694291603,24.7094087600708,0.0,0.182118097171,1600,0.0,0.0816723810529,16.7605,0.175154457992,169.26828503608704,0.797111988067627,0.0
0.8048784732818604,0.239314183593,2900.0,2.83605,1600,2400.0,-0.0081961164251,1.00345,20.32439422607422,17.1971,2.84077,30.313035011291504,0.08631253242492676,-0.00819611549377,1600,2600.0,61.5625,0.239314198494,30.35083556175232,25.520731925964355,485.942057856,170.5625,17.129,2.84474,0.0,397.56559502,0.8863141536712646,0.999105,1.00145,4682.863464593887,118.3125,23.86857557296753,257.130917227,23.92899990081787,0.0,0.134180023987,1600,9.31322574615e-10,0.0918515046824,17.0482,0.214927033874,164.0722839832306,0.8004801273345947,0.0
0.8131341934204102,0.265007913113,2400.0,2.84441,1600,2300.0,-0.00310126738623,1.00141,19.91745376586914,17.1274,2.84077,30.606592178344727,0.08618760108947754,-0.00310126482509,1600,2800.0,58.0625,0.265007913113,30.29644227027893,24.57497239112854,420.873422183,135.75,17.129,2.84068,0.0,395.672765679,0.8620634078979492,1.00332,1.00145,4848.445093154907,120.75,23.85031795501709,255.044106173,24.156044721603394,0.0,0.214225967555,1600,2.56113708019e-09,0.0959237201145,17.1913,0.198924989763,163.13687372207642,0.8057775497436523,0.0
0.8087716102600098,0.108020342886,2700.0,2.84066,1600,2500.0,-0.00244221510366,0.999388,19.514282941818237,17.0582,2.84077,30.18069314956665,0.09703850746154785,-0.00244221487083,1600,2600.0,56.6875,0.108020335436,29.550816535949707,24.243873119354248,440.100822966,145.125,17.129,2.83663,0.0,430.368551179,0.8500027656555176,1.00141,1.00145,5011.839207410812,127.1875,23.531758069992065,256.963572017,23.884371995925903,0.0,0.202316966632,1600,2.32830643654e-10,0.0793532979941,17.127,0.165649847888,160.66116046905518,0.7945895195007324,0.0
0.8002581596374512,1.1777575016,2400.0,2.81136,1600,2400.0,-0.00702667422593,1.00019,19.514151096343994,17.0858,2.84077,29.80532217025757,0.08202886581420898,-0.0070266732946,1600,2900.0,61.625,1.17775738239,29.54300594329834,24.323132514953613,476.322464139,160.8125,17.129,2.83825,0.0,336.474715803,0.8513717651367188,0.987306,1.00145,5174.758235454559,93.125,23.47493624687195,273.385916563,23.825799226760864,0.0,0.159279164795,1600,9.31322574615e-10,0.121962431675,16.6326,0.210693063687,160.25380563735962,0.79567551612854,0.0
0.8286142349243164,0.107511095703,2400.0,2.84604,1600,2300.0,-0.00461226888001,0.999893,27.843989372253418,17.0755,2.84077,30.852352142333984,0.11303925514221191,-0.00461226888001,1600,2800.0,69.9375,0.107511103153,30.47946810722351,24.961983919143677,435.951505151,140.1875,17.129,2.83764,0.0,372.046179089,0.8815276622772217,1.00409,1.00145,5349.952321767807,105.625,24.097173929214478,281.451587478,24.476739168167114,0.0,0.193854781077,1600,0.0,0.098926384152,17.2194,0.179600998827,172.5376935005188,0.8200886249542236,0.0
0.8303365707397461,0.00992964673787,2700.0,2.84401,1600,2200.0,-0.00558137707412,0.999458,20.478785514831543,17.0608,2.84077,30.754215240478516,0.09048032760620117,-0.00465033343062,1600,2600.0,68.875,0.00930110551417,30.864838361740112,25.606173276901245,421.819274097,141.0,17.129,2.83679,0.0,443.603426497,0.8972868919372559,1.00308,1.00145,5518.317967176437,146.0,24.160985708236694,282.522095375,24.340963125228882,0.0,0.200908857353,1600,0.000931043643504,0.0929048672698,17.1845,0.162649738481,165.6744978427887,0.8221733570098877,0.0
0.802600622177124,0.137387380004,2600.0,2.8319,1600,2300.0,-0.00419260095805,0.998961,22.236597776412964,17.0437,2.83606,30.06010937690735,0.09342026710510254,-0.00419260142371,1600,2700.0,55.8125,0.137387380004,29.287744760513306,26.132676124572754,465.515503065,162.5625,17.0485,2.83578,0.0,436.069872376,1.0824673175811768,0.997042,0.999095,5684.958827018738,136.5625,23.14639449119568,256.449244186,23.493852615356445,0.0,0.182513972255,1600,-4.65661287308e-10,0.0835563390109,16.9777,0.184247053322,164.42446494102478,0.7866661548614502,0.0
0.8021631240844727,0.233156979084,2300.0,2.83742,1600,2600.0,-0.00330377137288,0.997975,19.80469274520874,17.0101,2.83606,30.254201889038086,0.08355093002319336,-0.00330377183855,1600,2700.0,52.125,0.233156993985,29.589642763137817,24.632417917251587,498.000592212,187.1875,17.0485,2.83381,0.0,347.155354047,0.8659939765930176,0.999792,0.999095,5848.742108106613,94.8125,23.352001905441284,232.046297913,23.807251691818237,0.0,0.148079490213,1600,-4.65661287308e-10,0.0887432022343,17.0717,0.24481944435,161.178959608078,0.7904422283172607,0.0
0.8656606674194336,5.76291227341,2900.0,2.85651,1600,2300.0,0.0125504694879,0.995707,19.982153177261353,16.9329,2.83606,38.741044998168945,0.09018087387084961,0.0125504704192,1600,2800.0,52.1875,5.76291227341,29.83019208908081,25.11921763420105,427.178534105,141.0,17.0485,2.82926,0.0,918.791187427,0.8688642978668213,1.00979,0.999095,6023.8419580459595,444.0625,23.876213788986206,237.160736303,25.208236932754517,0.0,0.466361714813,1600,9.31322574615e-10,0.0846708264743,17.4007,0.224936561333,172.52282881736755,0.8078091144561768,0.0
0.8182330131530762,0.123585999012,2500.0,2.84033,1600,2200.0,-0.00396105507389,0.998097,20.098317861557007,17.0141,2.83606,30.620316743850708,0.09359145164489746,-0.00396105274558,1600,2800.0,52.625,0.123585999012,30.815163373947144,25.042126893997192,425.317891222,134.4375,17.0485,2.83404,0.0,388.513146295,0.8751251697540283,1.00124,0.999095,6191.385589838028,114.1875,24.2894926071167,240.817585269,24.227733612060547,0.0,0.204109127344,1600,2.32830643654e-09,0.0701313498612,17.1214,0.177560356345,164.91933178901672,0.8254215717315674,0.0
0.8176724910736084,0.0208567399532,2600.0,2.83162,1600,2300.0,-0.00556335272267,0.997392,20.336864471435547,16.9903,2.83606,30.280767917633057,0.09454798698425293,-0.00556335179135,1600,2800.0,58.1875,0.0208567436785,30.627351999282837,25.4863224029541,477.32375265,166.1875,17.0485,2.83264,0.0,445.449895471,0.9021122455596924,0.996886,0.999095,6358.537043333054,158.625,24.132580757141113,251.710080934,23.840104818344116,0.0,0.202878366667,1600,9.31322574615e-10,0.0717983925269,16.9729,0.189104395166,164.58159184455872,0.8140265941619873,0.0
0.8209147453308105,6.04870557785,2900.0,2.84455,1600,2100.0,0.0114967729896,0.99906,20.125757455825806,17.047,2.83606,30.159526586532593,0.09564971923828125,0.0114967748523,1600,2800.0,48.625,6.04870510101,30.253483772277832,24.519628286361694,397.015029431,120.5625,17.0485,2.83597,0.0,878.019733459,0.8551499843597412,1.00337,0.999095,6523.849689245224,399.6875,23.900291919708252,218.255834687,24.162485122680664,0.0,0.434530207847,1600,1.86264514923e-09,0.0684815489433,17.1938,0.17863470827,162.82522201538086,0.810436487197876,0.0
0.8099555969238281,0.637256324291,2200.0,2.80701,1600,2300.0,-0.00848293676972,0.997006,19.765889167785645,16.9772,2.83606,30.369821071624756,0.09154295921325684,-0.0084829358384,1600,2900.0,57.0,0.637256264687,30.3799889087677,24.50173020362854,496.733769237,179.25,17.0485,2.83187,0.0,270.111984878,0.865264892578125,0.984951,0.999095,6688.957881689072,65.875,23.91162109375,243.825757458,24.072798490524292,0.0,0.123648625219,1600,9.31322574615e-10,0.0879945084611,16.5603,0.217217127203,162.88180494308472,0.810006856918335,0.0
0.829918622970581,0.0298512335867,2900.0,2.84155,1600,2000.0,-0.00554641475901,0.99825,28.317535161972046,17.0196,2.83606,31.141826152801514,0.08491134643554688,-0.00554641522467,1600,2700.0,63.3125,0.0298512354493,31.071008682250977,25.474117517471313,478.492224173,166.4375,17.0485,2.83437,0.0,559.457759241,0.899803876876831,1.00191,0.999095,6866.878778457642,224.125,24.480852603912354,260.211985396,24.61097002029419,0.0,0.255281545572,1600,-4.65661287308e-10,0.0831317592157,17.1423,0.229049166005,175.0988793373108,0.8301584720611572,0.0
0.8322644233703613,0.030482634902,2800.0,2.82867,1600,2400.0,-0.00733673432842,0.998697,20.223567962646484,17.0345,2.83606,31.069536209106445,0.0959479808807373,-0.00733673386276,1600,2700.0,65.75,0.0304826367646,30.666016340255737,25.09890651702881,435.50931032,144.375,17.0485,2.83524,0.0,464.168005683,0.8815903663635254,0.995423,0.999095,7035.062538862228,165.75,24.194265365600586,276.06962437,24.565312147140503,0.0,0.316398128405,1600,4.65661287308e-10,0.119973627872,16.923,0.193019311256,165.70742225646973,0.8204145431518555,0.0
0.8143889904022217,0.0752651318908,2200.0,2.82195,1600,2300.0,-0.00666813831776,0.9979,20.584545850753784,17.0071,2.83606,30.00116467475891,0.09050297737121582,-0.00666813831776,1600,2800.0,58.5625,0.0752651318908,29.909329175949097,25.80711078643799,428.868405662,137.375,17.0485,2.83363,0.0,368.373531343,0.9126279354095459,0.992077,0.999095,7201.382677316666,107.5625,23.65703773498535,247.869287314,24.059142112731934,0.0,0.182083570642,1600,0.0,0.0820621200722,16.8096,0.173745957317,163.93340468406677,0.7942984104156494,0.0
0.8058397769927979,0.0197296515107,2600.0,2.83528,1600,1900.0,-0.00913736410439,0.997418,19.43424344062805,16.9912,2.83606,30.234896421432495,0.09141087532043457,-0.00913736410439,1600,2500.0,51.125,0.0197296608239,29.922203540802002,23.83224844932556,420.61594994,143.3125,17.0485,2.83269,0.0,382.669570256,0.8289518356323242,0.998709,0.999095,7364.35684633255,117.0,23.589043855667114,235.846845167,23.9718279838562,0.0,0.189359995906,1600,0.0,0.0731591371801,17.0352,0.191824595671,160.81956791877747,0.7951815128326416,0.0
0.8438198566436768,0.0614078566432,2700.0,2.84214,1600,2600.0,-0.00459316186607,0.996062,19.356512546539307,16.9449,2.83606,38.56445026397705,0.0874934196472168,-0.00459316093475,1600,2700.0,63.625,0.0614078678191,29.67000651359558,24.06075382232666,454.532709907,156.125,17.0485,2.82997,0.0,465.801690469,0.8364880084991455,1.00215,0.999095,7536.7878510952,160.1875,23.583749532699585,265.898212433,24.830972909927368,0.0,0.286830780261,1600,9.31322574615e-10,0.0996036207715,17.1523,0.207789627608,169.7143828868866,0.7968080043792725,0.0
0.8134894371032715,0.0292656291276,2300.0,2.83931,1600,2300.0,-0.00647551566362,0.998336,20.44505500793457,17.0221,2.83606,30.704278707504272,0.1060492992401123,-0.0064755147323,1600,2600.0,74.0625,0.0292656235397,31.02420735359192,25.455662965774536,487.731932008,177.25,17.0485,2.83451,0.0,379.263245484,0.8797445297241211,1.00073,0.999095,7705.2810180187225,118.625,24.401620626449585,281.684213427,24.1984384059906,0.0,0.162635368894,1600,9.31322574615e-10,0.0906726884785,17.1039,0.228938334114,166.0674159526825,0.8214218616485596,0.0
0.8039424419403076,0.021551374346,2500.0,2.83935,1600,2000.0,-0.0058655757457,0.996005,20.417896032333374,16.943,2.83606,29.768090963363647,0.08400869369506836,-0.00586557481438,1600,2600.0,50.5,0.0215513780713,30.31725811958313,25.758766651153564,415.067464396,137.0,17.0485,2.82985,0.0,390.095821562,0.897437572479248,1.00075,0.999095,7871.309357643127,124.5,23.9974946975708,225.082762556,23.636221408843994,0.0,0.189957176803,1600,9.31322574615e-10,0.0699426110958,17.1047,0.171334973898,163.58128476142883,0.8088576793670654,0.0
0.812568187713623,0.702066004276,2300.0,2.82402,1600,2000.0,0.000906826229766,0.999523,19.708823680877686,17.063,2.83606,30.2132306098938,0.09195542335510254,0.000906825414859,1600,2800.0,51.1875,0.702066063881,29.99042844772339,24.37886333465576,399.358856286,121.9375,17.0485,2.83692,0.0,334.241305048,0.8539178371429443,0.993338,0.999095,8035.251182317734,95.5,23.435282707214355,229.969758542,23.84370231628418,0.0,0.137890853311,1600,-8.14907252789e-10,0.0799989859149,16.8443,0.196213186314,161.41898822784424,0.7884705066680908,0.0
0.7999417781829834,0.0437326356769,2100.0,2.82693,1600,2300.0,-0.0105161461979,0.997232,19.693783283233643,16.9847,2.83606,29.916460514068604,0.0875089168548584,-0.0105161452666,1600,2600.0,50.75,0.0437326319516,29.799654960632324,24.465364456176758,462.241274762,162.0625,17.0485,2.83231,0.0,321.913007465,0.8632302284240723,0.994552,0.999095,8199.177804470062,94.125,23.726272106170654,237.090568138,23.6157488822937,0.0,0.135409935626,1600,9.31322574615e-10,0.0862501962411,16.8934,0.183529210873,161.00908780097961,0.8013660907745361,0.0
