AverageReturn,StdReturn,TotalExecTime,LossBefore,MinReturn,ExplainedVariance,Entropy,Perplexity,Time,NumTrajs,AveragePolicyStd,MaxReturn,LossAfter,ItrTime,MeanKL,MaxKL
250.0,733.143914931,6.4411375522613525,0.00331251,0.0,0.174442711309,2.73374,15.3903,6.512850999832153,20,0.949513,3300.0,-0.00651623,6.512854814529419,0.0572254,0.50926
920.0,1337.01159307,6.4401445388793945,0.0267551,0.0,0.318813357817,2.73705,15.4414,13.035666704177856,20,0.951163,4700.0,0.00192936,6.518651723861694,0.0917966,0.638716
4520.0,2738.90489065,6.360957860946655,-0.00281164,0.0,0.23843155118,2.75043,15.6493,19.461946725845337,20,0.957464,11500.0,-0.030906,6.4220592975616455,0.0855432,0.309855
7720.0,3606.60505185,6.511080503463745,-0.019026,2200.0,0.488816812489,2.74902,15.6274,26.027119874954224,20,0.956784,13400.0,-0.0270832,6.552740812301636,0.0185781,0.0657477
10215.0,4789.39192382,6.486450672149658,0.011387,300.0,0.560680708512,2.73951,15.4794,32.55170822143555,20,0.952233,17600.0,-0.00184679,6.519910573959351,0.0406429,0.179671
8850.0,4595.26930658,6.324363470077515,-0.0325974,0.0,0.493375270342,2.7452,15.5678,38.93218731880188,20,0.954934,16900.0,-0.0465697,6.37542462348938,0.0442165,0.220315
11690.0,4544.32613266,6.453592777252197,-0.0195314,4400.0,0.581752884738,2.7289,15.3161,45.42967772483826,20,0.947164,21000.0,-0.0267498,6.4920172691345215,0.0100525,0.0439555
