MeanKL,TotalExecTime,AverageReturn,Perplexity,Time,ExplainedVariance,AveragePolicyStd,ItrTime,StdReturn,NumTrajs,LossBefore,MinReturn,Entropy,MaxKL,LossAfter,MaxReturn
0.0,11.316601276397705,0.0,13.0471,11.397190570831299,1,0.87453,11.397196531295776,0.0,20,-0.0,0.0,2.56857,0.0,-0.0,0.0
0.0,10.428130865097046,0.0,13.0471,21.89615750312805,1,0.87453,10.493541717529297,0.0,20,-0.0,0.0,2.56857,0.0,-0.0,0.0
0.0,10.596782922744751,0.0,13.0471,32.558513879776,1,0.87453,10.657079458236694,0.0,20,-0.0,0.0,2.56857,0.0,-0.0,0.0
0.0,11.001950979232788,0.0,13.0471,43.63791871070862,1,0.87453,11.061424493789673,0.0,20,-0.0,0.0,2.56857,0.0,-0.0,0.0
0.0,11.838897705078125,0.0,13.0471,55.55195641517639,1,0.87453,11.90697717666626,0.0,20,-0.0,0.0,2.56857,0.0,-0.0,0.0
0.0,12.096044301986694,0.0,13.0471,67.70939016342163,1,0.87453,12.150535345077515,0.0,20,-0.0,0.0,2.56857,0.0,-0.0,0.0
0.0,11.96353554725647,0.0,13.0471,79.78623628616333,1,0.87453,12.067247152328491,0.0,20,-0.0,0.0,2.56857,0.0,-0.0,0.0
