Perplexity,Time,MeanKL,LossAfter,TotalExecTime,MinReturn,MaxReturn,StdReturn,LossBefore,ExplainedVariance,AveragePolicyStd,Entropy,AverageReturn,NumTrajs,MaxKL,ItrTime
17.2706,15.80681586265564,0.0,-0.0,15.453540325164795,0.0,0.0,0.0,-0.0,1,1.00568,2.849,0.0,20,0.0,15.806822061538696
17.2706,32.61817979812622,0.0,-0.0,16.585938930511475,0.0,0.0,0.0,-0.0,1,1.00568,2.849,0.0,20,0.0,16.78888463973999
17.2706,50.08486223220825,1.65562,0.22521,17.2710063457489,0.0,300.0,65.3834841531,-0.00309626,0.190720457882,1.00568,2.849,15.0,20,172.833,17.456989288330078
17.2438,68.40436697006226,0.415419,-0.00653679,18.096229076385498,0.0,1200.0,262.868788562,0.0224807,0.118023607659,1.0049,2.84745,70.0,20,51.4728,18.253973245620728
17.4388,85.70706558227539,0.0,-0.0,17.153043270111084,0.0,0.0,0.0,-0.0,1,1.01055,2.8587,0.0,20,0.0,17.270365953445435
17.4388,102.04118061065674,0.118214,0.0045108,16.141051769256592,0.0,400.0,87.1779788708,-0.00162806,0.160604188844,1.01055,2.8587,20.0,20,13.4575,16.325397491455078
17.4246,118.23094701766968,0.0,-0.0,15.942492961883545,0.0,0.0,0.0,-0.0,1,1.01014,2.85788,0.0,20,0.0,16.18189573287964
