StdReturn,NumTrajs,LossBefore,ItrTime,AveragePolicyStd,LossAfter,Time,MaxKL,Entropy,MeanKL,Perplexity,MaxReturn,MinReturn,ExplainedVariance,AverageReturn,TotalExecTime
0.0,20,-0.0,11.243358612060547,0.930467,-0.0,11.243351459503174,0.0,2.69307,0.0,14.777,0.0,0.0,1,0.0,11.122993469238281
0.0,20,-0.0,11.12988543510437,0.930467,-0.0,22.378328323364258,0.0,2.69307,0.0,14.777,0.0,0.0,1,0.0,11.061156511306763
0.0,20,-0.0,11.03272032737732,0.930467,-0.0,33.41737747192383,0.0,2.69307,0.0,14.777,0.0,0.0,1,0.0,10.958685874938965
0.0,20,-0.0,11.287915706634521,0.930467,-0.0,44.71133780479431,0.0,2.69307,0.0,14.777,0.0,0.0,1,0.0,11.238568305969238
0.0,20,-0.0,11.292055368423462,0.930467,-0.0,56.014243364334106,0.0,2.69307,0.0,14.777,0.0,0.0,1,0.0,11.254350662231445
0.0,20,-0.0,12.082488298416138,0.930467,-0.0,68.09955143928528,0.0,2.69307,0.0,14.777,0.0,0.0,1,0.0,12.017189025878906
0.0,20,-0.0,11.775055885314941,0.930467,-0.0,79.88327217102051,0.0,2.69307,0.0,14.777,0.0,0.0,1,0.0,11.73374080657959
